x,In,Out,Radiator
0.0,24.97723960876465,24.77776527404785,25.09328842163086
0.01999999999999999,25.230287551879883,24.759801864624023,25.21086311340332
0.04000000000000001,25.050243377685547,24.57433319091797,24.781578063964844
0.06,24.61870765686035,24.645648956298828,24.437061309814453
0.07999999999999999,25.152053833007812,25.097366333007812,24.82315444946289
0.1,25.184412002563477,25.17192268371582,24.752164840698242
0.12,25.05644416809082,25.0845890045166,25.21964454650879
0.14,24.78553009033203,25.104164123535156,25.361852645874023
0.16000000000000003,25.055198669433594,25.00203514099121,24.660844802856445
0.18,24.859285354614258,24.739246368408203,24.89722442626953
0.2,25.141578674316406,24.843578338623047,25.217344284057617
0.22000000000000003,24.99146270751953,24.49436378479004,25.069725036621094
0.22000000000000003,25.132530212402344,25.513748168945312,25.318336486816406
0.22000000000000003,25.20924949645996,25.012313842773438,24.762502670288086
0.22000000000000003,25.17405891418457,25.143953323364258,24.89076042175293
0.22000000000000003,25.691844940185547,25.053390502929688,24.863330841064453
0.22000000000000003,25.040706634521484,24.93887710571289,24.86103630065918
0.22000000000000003,24.615163803100586,25.383493423461914,24.83735466003418
0.24,25.0916805267334,24.73674774169922,24.587621688842773
0.24,24.892057418823242,24.935441970825195,25.095258712768555
0.24,25.259916305541992,24.754974365234375,24.562707901000977
0.24,24.92514419555664,24.374582290649414,24.671796798706055
0.26,24.820608139038086,25.00350570678711,24.9586124420166
0.26,25.02013397216797,25.187610626220703,24.561870574951172
0.26,25.085866928100586,24.703153610229492,24.907108306884766
0.28,25.06292724609375,25.386354446411133,24.354141235351562
0.28,25.522890090942383,25.074907302856445,24.863265991210938
0.28,24.981910705566406,24.876005172729492,25.171720504760742
0.28,24.885608673095703,24.777381896972656,24.929502487182617
0.3,25.049274444580078,24.903776168823242,25.03097915649414
0.3,24.965429306030273,25.565725326538086,24.992374420166016
0.3,25.131521224975586,24.963483810424805,24.943302154541016
0.3,25.019777297973633,24.965068817138672,25.533527374267578
0.32,25.17290496826172,25.432138442993164,25.086565017700195
0.32,25.051494598388672,25.148496627807617,24.9240665435791
0.32,24.423233032226562,24.99724769592285,25.44971466064453
0.34,25.115310668945312,24.815715789794922,24.469783782958984
0.34,25.192163467407227,24.87630844116211,24.762100219726562
0.34,24.99634552001953,25.091115951538086,25.25457763671875
0.34,25.307172775268555,25.175201416015625,24.666452407836914
0.36,24.44443130493164,24.86711883544922,25.015464782714844
0.36,25.363224029541016,25.413476943969727,24.30729103088379
0.36,25.285802841186523,24.612628936767578,25.359603881835938
0.36,25.030330657958984,24.462615966796875,24.67380142211914
0.38,25.40287208557129,25.378326416015625,24.800683975219727
0.38,24.718290328979492,24.49977684020996,24.652944564819336
0.38,24.631017684936523,25.465110778808594,25.046493530273438
0.4,24.868803024291992,25.33551025390625,24.97308921813965
0.4,25.084836959838867,24.901840209960938,24.889604568481445
0.4,24.867462158203125,25.087907791137695,24.788103103637695
0.4,24.754497528076172,25.062911987304688,24.859630584716797
0.42000000000000004,25.520051956176758,24.57598876953125,24.89316177368164
0.42000000000000004,25.398754119873047,24.74576759338379,24.639577865600586
0.42000000000000004,24.437206268310547,24.67818260192871,24.69066047668457
0.42000000000000004,24.74349594116211,24.820226669311523,24.84732437133789
0.44000000000000006,24.572744369506836,25.16875457763672,25.484195709228516
0.44000000000000006,25.14214515686035,25.161096572875977,24.951784133911133
0.44000000000000006,24.98042869567871,24.980674743652344,25.09214210510254
0.44000000000000006,24.640148162841797,25.3397159576416,24.61388397216797
0.4600000000000001,25.312162399291992,24.677003860473633,24.787187576293945
0.4600000000000001,25.55200958251953,24.591020584106445,24.94243049621582
0.4600000000000001,25.162582397460938,24.78230857849121,25.066118240356445
0.4600000000000001,24.914634704589844,24.763742446899414,24.82126235961914
0.48,25.238632202148438,24.781423568725586,24.862689971923828
0.48,25.157644271850586,25.068153381347656,25.08220672607422
0.48,25.135173797607422,25.019084930419922,24.510725021362305
0.48,25.016357421875,25.379011154174805,24.821889877319336
0.5,24.401721954345703,25.344562530517578,24.821012496948242
0.5,25.428146362304688,25.114965438842773,24.718883514404297
0.5,25.18783950805664,25.17920684814453,25.254356384277344
0.52,25.048355102539062,24.877817153930664,25.375953674316406
0.52,25.147422790527344,25.61029815673828,25.167463302612305
0.52,24.900863647460938,24.987751007080078,25.01239776611328
0.52,25.088090896606445,25.548166275024414,25.254858016967773
0.54,24.719894409179688,24.655179977416992,24.998106002807617
0.54,25.039758682250977,24.597564697265625,25.112850189208984
0.54,24.787792205810547,25.547286987304688,25.195526123046875
0.54,25.252382278442383,25.640457153320312,25.6932430267334
0.56,25.27834129333496,25.020845413208008,24.840038299560547
0.56,25.13872718811035,24.59210205078125,25.153579711914062
0.56,24.91864776611328,25.238008499145508,25.24993133544922
0.5800000000000001,24.455181121826172,24.672317504882812,24.73444366455078
0.5800000000000001,25.081754684448242,25.089149475097656,24.735055923461914
0.5800000000000001,24.926849365234375,24.7125244140625,24.93036651611328
0.5800000000000001,24.768550872802734,24.993486404418945,25.06873893737793
0.6,24.671899795532227,24.864213943481445,25.193078994750977
0.6,25.168258666992188,25.005353927612305,25.182249069213867
0.6,24.97400665283203,24.844669342041016,24.353120803833008
0.6,25.088653564453125,25.280353546142578,25.071199417114258
0.62,24.801807403564453,25.12462615966797,25.033342361450195
0.62,25.17593002319336,24.52850341796875,25.047941207885742
0.62,24.870342254638672,24.806934356689453,25.024555206298828
0.62,25.239967346191406,24.90757942199707,25.445703506469727
0.64,25.20062255859375,24.7215576171875,25.111392974853516
0.64,24.468338012695312,25.149303436279297,25.046480178833008
0.64,25.217449188232422,25.194499969482422,25.475772857666016
0.66,24.7772274017334,25.470317840576172,25.047897338867188
0.66,24.972373962402344,24.690765380859375,25.43330955505371
0.66,25.15775489807129,25.08143424987793,24.85165023803711
0.66,25.16221046447754,25.23139190673828,24.70528793334961
0.68,25.007843017578125,25.11180877685547,24.93282699584961
0.68,24.478525161743164,24.743515014648438,25.08878517150879
0.68,24.551788330078125,24.806520462036133,25.140296936035156
0.68,25.027366638183594,25.185163497924805,24.785614013671875
0.7000000000000001,24.58858299255371,24.699539184570312,25.0301456451416
0.7000000000000001,25.006988525390625,24.673809051513672,25.227529525756836
0.7000000000000001,25.184568405151367,24.493417739868164,24.8183536529541
0.7200000000000001,24.902080535888672,24.558429718017578,24.924531936645508
0.7200000000000001,25.104042053222656,25.1106014251709,24.91838836669922
0.7200000000000001,25.19896697998047,25.10025978088379,25.512699127197266
0.7200000000000001,24.8751163482666,25.05588722229004,25.08243179321289
0.74,24.861404418945312,24.874053955078125,25.00703239440918
0.74,25.175214767456055,25.009742736816406,25.276981353759766
0.74,25.149459838867188,25.360475540161133,24.927581787109375
0.74,24.738422393798828,24.605487823486328,24.92697525024414
0.76,24.991182327270508,25.244823455810547,25.230770111083984
0.76,25.018112182617188,25.08062744140625,25.291330337524414
0.76,25.11500358581543,24.91902732849121,25.63600730895996
0.78,25.545305252075195,25.349464416503906,24.933422088623047
0.78,25.81209373474121,24.991580963134766,25.253013610839844
0.78,24.88142967224121,25.34186553955078,24.440357208251953
0.78,24.606897354125977,24.89606475830078,25.035898208618164
0.8,24.40410041809082,25.296672821044922,24.927696228027344
0.8,24.853092193603516,25.0711727142334,24.82377052307129
0.8,25.149442672729492,25.08561897277832,24.744037628173828
0.8,25.09905433654785,24.8944149017334,25.134536743164062
0.8200000000000001,25.0255126953125,24.798852920532227,24.802248001098633
0.8200000000000001,24.41057014465332,25.490020751953125,24.855083465576172
0.8200000000000001,25.141437530517578,25.07391357421875,24.840646743774414
0.8200000000000001,24.38064956665039,25.083953857421875,25.110572814941406
0.8400000000000001,24.534069061279297,25.409631729125977,25.185693740844727
0.8400000000000001,24.852933883666992,24.784727096557617,24.91103744506836
0.8400000000000001,25.083148956298828,25.321578979492188,25.282222747802734
0.8400000000000001,24.577531814575195,24.72047996520996,24.991100311279297
0.86,25.013071060180664,25.08698081970215,24.703189849853516
0.86,24.378297805786133,25.34577178955078,25.223709106445312
0.86,24.61567497253418,24.55689811706543,24.190046310424805
0.86,25.115575790405273,24.723400115966797,25.253463745117188
0.88,25.074928283691406,25.02594757080078,24.880460739135742
0.88,25.433115005493164,25.25580406188965,25.117340087890625
0.88,25.740514755249023,25.006502151489258,24.665088653564453
0.9,24.344560623168945,25.230300903320312,25.333831787109375
0.9,24.840269088745117,25.627464294433594,25.19757652282715
0.9,24.983379364013672,25.271732330322266,25.467857360839844
0.9,24.85021209716797,24.75535011291504,24.891061782836914
0.92,24.712324142456055,25.376787185668945,25.023378372192383
0.92,25.18181610107422,25.002050399780273,25.216983795166016
0.92,25.0070858001709,23.909212112426758,25.163585662841797
0.92,25.367820739746094,24.580224990844727,24.735130310058594
0.9400000000000001,24.799097061157227,24.914506912231445,24.813770294189453
0.9400000000000001,24.56325912475586,24.84962272644043,24.71621322631836
0.9400000000000001,25.438568115234375,25.2697811126709,25.150707244873047
0.9400000000000001,25.166929244995117,25.048521041870117,24.86083221435547
0.9600000000000001,24.953533172607422,24.797801971435547,25.201444625854492
0.9600000000000001,25.07588005065918,25.103052139282227,24.92262840270996
0.9600000000000001,25.51433563232422,24.95889663696289,25.317216873168945
0.9600000000000001,25.436115264892578,24.901330947875977,24.745100021362305
0.9800000000000001,25.645971298217773,24.626060485839844,25.279930114746094
0.9800000000000001,24.505613327026367,25.175180435180664,25.30219078063965
0.9800000000000001,24.577781677246094,24.791709899902344,24.691913604736328
1.0,24.9478702545166,24.817556381225586,25.30638313293457
1.0,25.029308319091797,24.674728393554688,24.608171463012695
1.0,25.1203670501709,24.6781063079834,25.79262924194336
1.0,24.682321548461914,24.56420135498047,24.687644958496094
1.019999999,25.329668045043945,24.895044326782227,25.08896827697754
1.019999999,25.032358169555664,24.822834014892578,24.93500518798828
1.019999999,25.220539093017578,25.241960525512695,24.596845626831055
1.019999999,24.998159408569336,24.571542739868164,24.74277687072754
1.039999999,24.931400299072266,25.071733474731445,25.09554100036621
