x,Front Right,Rear Left
92.42,0.0,0.0
92.44,0.0,0.0
92.44,0.0,0.0
92.459999999,0.0,0.0
92.48,0.0,0.0
92.48,0.0,0.0
92.5,0.0,0.0
92.51999999899999,0.0,0.0
92.51999999899999,0.0,0.0
92.539999999,0.0,0.0
92.56,0.0,0.0
92.56,0.0,0.0
92.58,0.0,0.0
92.599999999,0.0,0.0
92.599999999,0.0,0.0
92.62,0.0,0.0
92.64,0.0,0.0
92.64,0.0,0.0
92.659999999,0.0,0.0
92.679999999,0.0,0.0
92.679999999,0.0,0.0
92.7,0.0,0.0
92.72,0.0,0.0
92.72,0.0,0.0
92.73999999899999,0.0,0.0
92.759999999,0.0,0.0
92.759999999,0.0,0.0
92.78,0.0,0.0
92.799999999,0.0,0.0
92.799999999,0.0,0.0
92.819999999,0.0,0.0
92.84,0.0,0.0
92.84,0.0,0.0
92.86,0.0,0.0
92.86,0.0,0.0
92.87999999899999,0.0,0.0
92.899999999,0.0,0.0
92.899999999,0.0,0.0
92.92,0.0,0.0
92.94,0.0,0.0
92.94,0.0,0.0
92.959999999,0.0,0.0
92.98,0.0,0.0
92.98,0.0,0.0
93.0,0.0,0.0
93.01999999899999,0.0,0.0
93.01999999899999,0.0,0.0
93.039999999,0.0,0.0
93.06,0.0,0.0
93.06,0.0,0.0
93.08,0.0,0.0
93.09999999899999,0.0,0.0
93.09999999899999,0.0,0.0
93.12,0.0,0.0
93.14,0.0,0.0
93.14,0.0,0.0
93.159999999,0.0,0.0
93.179999999,0.0,0.0
93.179999999,0.0,0.0
93.2,0.0,0.0
93.22,0.0,0.0
93.22,0.0,0.0
93.23999999899999,0.0,0.0
93.23999999899999,0.0,0.0
93.259999999,0.0,0.0
93.28,0.0,0.0
93.28,0.0,0.0
93.299999999,0.0,0.0
93.319999999,0.0,0.0
93.319999999,0.0,0.0
93.34,0.0,0.0
93.36,0.0,0.0
93.36,0.0,0.0
93.37999999899999,0.0,0.0
93.399999999,0.0,0.0
93.399999999,0.0,0.0
93.42,0.0,0.0
93.42,0.0,0.0
93.44,0.0,0.0
93.459999999,0.0,0.0
93.459999999,0.0,0.0
93.48,0.0,0.0
93.48,0.0,0.0
93.5,0.0,0.0
93.51999999899999,0.0,0.0
93.51999999899999,0.0,0.0
93.539999999,0.0,0.0
93.539999999,0.0,0.0
93.56,0.0,0.0
93.58,0.0,0.0
93.58,0.0,0.0
93.599999999,0.0,0.0
93.62,0.0,0.0
93.62,0.0,0.0
93.64,0.0,0.0
93.659999999,0.0,0.0
93.659999999,0.0,0.0
93.659999999,0.0,0.0
93.679999999,0.0,0.0
93.7,0.0,0.0
93.7,0.0,0.0
93.72,0.0,0.0
93.72,0.0,0.0
93.72,0.0,0.0
93.73999999899999,0.0,0.0
93.759999999,0.0,0.0
93.759999999,0.0,0.0
93.78,0.0,0.0
93.799999999,0.0,0.0
93.799999999,0.0,0.0
93.819999999,0.0,0.0
93.819999999,0.0,0.0
93.84,0.0,0.0
93.86,0.0,0.0
93.86,0.0,0.0
93.87999999899999,0.0,0.0
93.899999999,0.0,0.0
93.899999999,0.0,0.0
93.92,0.0,0.0
93.92,0.0,0.0
93.94,0.0,0.0
93.959999999,0.0,0.0
93.959999999,0.0,0.0
93.98,0.0,0.0
93.98,0.0,0.0
94.0,0.0,0.0
94.01999999899999,0.0,0.0
94.01999999899999,0.0,0.0
94.039999999,0.0,0.0
94.039999999,0.0,0.0
94.06,0.0,0.0
94.08,0.0,0.0
94.08,0.0,0.0
94.09999999899999,0.0,0.0
94.09999999899999,0.0,0.0
94.12,0.0,0.0
94.12,0.0,0.0
94.14,0.0,0.0
94.159999999,0.0,0.0
94.159999999,0.0,0.0
94.179999999,0.0,0.0
94.179999999,0.0,0.0
94.2,0.0,0.0
94.22,0.0,0.0
94.22,0.0,0.0
94.23999999899999,0.0,0.0
94.23999999899999,0.0,0.0
94.259999999,0.0,0.0
94.259999999,0.0,0.0
94.28,0.0,0.0
94.299999999,0.0,0.0
94.299999999,0.0,0.0
94.319999999,0.0,0.0
94.34,0.0,0.0
94.34,0.0,0.0
94.36,0.0,0.0
94.36,0.0,0.0
94.37999999899999,0.0,0.0
94.399999999,0.0,0.0
94.399999999,0.0,0.0
94.42,0.0,0.0
94.42,0.0,0.0
94.44,0.0,0.0
94.44,0.0,0.0
94.459999999,0.0,0.0
94.459999999,0.0,0.0
94.48,0.0,0.0
94.48,0.0,0.0
94.5,0.0,0.0
94.51999999899999,0.0,0.0
94.51999999899999,0.0,0.0
94.539999999,0.0,0.0
94.56,0.0,0.0
94.56,0.0,0.0
94.58,0.0,0.0
94.599999999,0.0,0.0
94.599999999,0.0,0.0
94.62,0.0,0.0
94.64,0.0,0.0
94.64,0.0,0.0
94.659999999,0.0,0.0
94.659999999,0.0,0.0
94.679999999,0.0,0.0
94.7,0.0,0.0
94.7,0.0,0.0
94.72,0.0,0.0
94.73999999899999,0.0,0.0
94.73999999899999,0.0,0.0
94.759999999,0.0,0.0
94.759999999,0.0,0.0
94.78,0.0,0.0
94.799999999,0.0,0.0
94.799999999,0.0,0.0
94.819999999,0.0,0.0
94.84,0.0,0.0
94.84,0.0,0.0
