x,Yaw
19.69795536994934,0.0
19.717825174331665,0.0
19.73779606819153,0.0
19.75800848007202,0.0
19.777982234954834,0.0
19.79783821105957,0.0
19.81789541244507,0.0
19.8378963470459,0.0
19.85740065574646,0.0
19.87808895111084,0.0
19.897797346115112,0.0
19.917814254760742,0.0
19.937896728515625,0.0
19.957387924194336,0.0
19.97809910774231,0.0
19.99784803390503,0.0
20.017487287521362,0.0
20.037333488464355,0.0
20.05799913406372,0.0
20.07789945602417,0.0
20.097492933273315,0.0
20.117369413375854,0.0
20.137896060943604,0.0
20.157496690750122,0.0
20.17770004272461,0.0
20.197872400283813,0.0
20.217504262924194,0.0
20.23789691925049,0.0
20.25797986984253,0.0
20.278003215789795,0.0
20.297913312911987,0.0
20.317890167236328,0.0
20.337965965270996,0.0
20.35799241065979,0.0
20.377963066101074,0.0
20.397870540618896,0.0
20.417808055877686,0.0
20.4378879070282,0.0
20.457383394241333,0.0
20.477372646331787,0.0
20.49779224395752,0.0
20.517516613006592,0.0
20.537938594818115,0.0
20.557381868362427,0.0
20.577513694763184,0.0
20.597386121749878,0.0
20.61789631843567,0.0
20.63783550262451,0.0
20.658034324645996,0.0
20.67796230316162,0.0
20.69771909713745,0.0
20.717912197113037,0.0
20.73736596107483,0.0
20.7579824924469,0.0
20.777903079986572,0.0
20.79737639427185,0.0
20.81785011291504,0.0
20.83781623840332,0.0
20.857742071151733,0.0
20.87754487991333,0.0
20.89739155769348,0.0
20.917785167694092,0.0
20.937795400619507,0.0
20.957755088806152,0.0
20.97797179222107,0.0
20.9977605342865,0.0
21.017378568649292,0.0
21.03783917427063,0.0
21.057737588882446,0.0
21.07740092277527,0.0
21.097570180892944,0.0
21.117568492889404,0.0
21.13802742958069,0.0
21.157835960388184,0.0
21.177369117736816,0.0
21.197490215301514,0.0
21.217815160751343,0.0
21.23808979988098,0.0
21.257773637771606,0.0
21.277785301208496,0.0
21.29804539680481,0.0
21.31821608543396,0.0
21.337970972061157,0.0
21.357351064682007,0.0
21.377827405929565,0.0
21.397733449935913,0.0
21.417966604232788,0.0
21.4379563331604,0.0
21.457974195480347,0.0
21.477725505828857,0.0
21.497251510620117,0.0
21.51814556121826,0.0
21.538026094436646,0.0
21.558110237121582,0.0
21.577781438827515,0.0
21.59797692298889,0.0
21.61800742149353,0.0
21.63801860809326,0.0
21.657982110977173,0.0
21.677087783813477,0.0
21.69780969619751,0.0
21.718099117279053,0.0
21.737958669662476,0.0
21.757757902145386,0.0
21.77735686302185,0.0
21.79792284965515,0.0
21.818078756332397,0.0
21.8379487991333,0.0
21.857826709747314,0.0
21.87736940383911,0.0
21.897391080856323,0.0
21.917630434036255,0.0
21.93790626525879,0.0
21.95812726020813,0.0
21.978017807006836,0.0
21.997711420059204,0.0
22.018198013305664,0.0
22.0379958152771,0.0
22.057843446731567,0.0
22.07754349708557,0.0
22.09764790534973,0.0
22.117400407791138,0.0
22.13786792755127,0.0
22.15779685974121,0.0
22.177716493606567,0.0
22.197632551193237,0.0
22.21793818473816,0.0
22.237963676452637,0.0
22.257848739624023,0.0
22.277837991714478,0.0
22.2978675365448,0.0
22.318089246749878,0.0
22.338197946548462,0.0
22.357909679412842,0.0
22.378015995025635,0.0
22.39801025390625,0.0
22.417986631393433,0.0
22.437395095825195,0.0
22.45790982246399,0.0
22.477940797805786,0.0
22.497374296188354,0.0
22.51793074607849,0.0
22.537914514541626,0.0
22.55777645111084,0.0
22.577385663986206,0.0
22.59739637374878,0.0
22.617573022842407,0.0
22.637526035308838,0.0
22.657782793045044,0.0
22.677834510803223,0.0
22.697394132614136,0.0
22.717963218688965,0.0
22.737962245941162,0.0
22.757903575897217,0.0
22.777786016464233,0.0
22.797975778579712,0.0
22.817831993103027,0.0
22.8377902507782,0.0
22.8578360080719,0.0
22.87737536430359,0.0
22.897643327713013,0.0
22.917903661727905,0.0
22.93794560432434,0.0
22.95781421661377,0.0
22.977824687957764,0.0
22.997374773025513,0.0
23.017500162124634,0.0
23.037965059280396,0.0
23.05777645111084,0.0
23.077865600585938,0.0
23.098262786865234,0.0
23.11764121055603,0.0
23.137765407562256,0.0
23.157843351364136,0.0
23.177855730056763,0.0
23.19737696647644,0.0
23.217376470565796,0.0
23.238045692443848,0.0
23.257837533950806,0.0
23.27784824371338,0.0
23.29798698425293,0.0
23.317378997802734,0.0
23.337907075881958,0.0
23.357366800308228,0.0
23.377366065979004,0.0
23.39796233177185,0.0
23.41796636581421,0.0
23.438093185424805,0.0
23.457633018493652,0.0
23.477898359298706,0.0
23.497772932052612,0.0
23.51780676841736,0.0
23.537670850753784,0.0
23.557072162628174,0.0
23.577893495559692,0.0
23.597402334213257,0.0
23.61781144142151,0.0
23.638086318969727,0.0
23.658188819885254,0.0
23.677928924560547,0.0
23.69739532470703,0.0
23.717779397964478,0.0
23.73746156692505,0.0
23.758052587509155,0.0
23.77805733680725,0.0
23.798030376434326,0.0
23.817930698394775,0.0
23.837271451950073,0.0
23.857935428619385,0.0
23.8778817653656,0.0
23.897903442382812,0.0
23.917766332626343,0.0
23.93810272216797,0.0
23.95788049697876,0.0
23.978024005889893,0.0
23.997613191604614,0.0
24.01733136177063,0.0
24.037808656692505,0.0
24.05747890472412,0.0
24.07737112045288,0.0
24.09760546684265,0.0
24.117796897888184,0.0
24.13724184036255,0.0
24.157742738723755,0.0
24.177855730056763,0.0
24.197560787200928,0.0
24.217325687408447,0.0
24.23771023750305,0.0
24.257564306259155,0.0
24.27763032913208,0.0
24.29787850379944,0.0
24.317993879318237,0.0
24.337374448776245,0.0
24.357895135879517,0.0
24.377696990966797,0.0
24.39755368232727,0.0
24.417617321014404,0.0
24.43754482269287,0.0
24.45736265182495,0.0
24.477813959121704,0.0
24.49774146080017,0.0
24.517341375350952,0.0
24.537481546401978,0.0
24.557368516921997,0.0
24.57784342765808,0.0
24.597726345062256,0.0
24.617395877838135,0.0
24.63740086555481,0.0
24.657390117645264,0.0
24.677834272384644,0.0
24.697793006896973,0.0
24.71792507171631,0.0
24.737382411956787,0.0
24.75793719291687,0.0
24.777780532836914,0.0
24.797758102416992,0.0
24.817986488342285,0.0
24.83747625350952,0.0
24.857901334762573,0.0
24.87794280052185,0.0
24.897915363311768,0.0
24.91790795326233,0.0
24.937073469161987,0.0
24.95793390274048,0.0
24.97815489768982,0.0
24.99750542640686,0.0
25.017887115478516,0.0
25.037806272506714,0.0
25.057966232299805,0.0
25.077906608581543,0.0
25.097832918167114,0.0
25.117838144302368,0.0
25.137930154800415,0.0
25.15778684616089,0.0
25.17737340927124,0.0
25.197851419448853,0.0
25.21788716316223,0.0
25.237833261489868,0.0
25.257962465286255,0.0
25.27781915664673,0.0
25.297847270965576,0.0
25.317809343338013,0.0
25.337809562683105,0.0
25.357782125473022,0.0
25.377876043319702,0.0
25.39780330657959,0.0
25.417811393737793,0.0
25.43787169456482,0.0
25.457507371902466,0.0
25.47782588005066,0.0
25.497374534606934,0.0
25.517791748046875,0.0
25.5380380153656,0.0
25.55737805366516,0.0
25.577579736709595,0.0
25.597387075424194,0.0
25.61793088912964,0.0
25.6378390789032,0.0
25.657742738723755,0.0
25.67753577232361,0.0
25.697957277297974,0.0
25.717707633972168,0.0
25.73731827735901,0.0
25.757461547851562,0.0
25.777477979660034,0.0
25.79785966873169,0.0
25.817760705947876,0.0
25.83737802505493,0.0
25.857871532440186,0.0
25.877928018569946,0.0
25.89787459373474,0.0
25.91790008544922,0.0
25.937869548797607,0.0
25.95771551132202,0.0
25.977899074554443,0.0
25.99779176712036,0.0
26.017385244369507,0.0
26.037768125534058,0.0
26.057395935058594,0.0
26.077493906021118,0.0
26.097789764404297,0.0
26.117817640304565,0.0
26.138068437576294,0.0
26.157793521881104,0.0
26.177393436431885,0.0
26.19798493385315,0.0
26.217872381210327,0.0
26.237935304641724,0.0
26.25749397277832,0.0
26.277819871902466,0.0
26.297715425491333,0.0
26.317727088928223,0.0
26.33787226676941,0.0
26.35795283317566,0.0
26.377918243408203,0.0
26.39779043197632,0.0
26.41791033744812,0.0
26.437885522842407,0.0
26.457958221435547,0.0
26.47793412208557,0.0
26.497480154037476,0.0
26.51785182952881,0.0
26.537896156311035,0.0
26.55737829208374,0.0
26.57751441001892,0.0
26.597853899002075,0.0
26.617947101593018,0.0
26.637978553771973,0.0
26.65776753425598,0.0
26.67791223526001,0.0
26.697945594787598,0.0
26.718109607696533,0.0
26.737956047058105,0.0
26.757941722869873,0.0
26.777997732162476,0.0
26.79768705368042,0.0
26.81788420677185,0.0
26.837899208068848,0.0
26.85746169090271,0.0
26.878238439559937,0.0
26.89738392829895,0.0
26.91795063018799,0.0
26.938075304031372,0.0
26.95753836631775,0.0
26.97778820991516,0.0
26.997390270233154,0.0
27.01766037940979,0.0
27.037564754486084,0.0
27.05773615837097,0.0
27.07780623435974,0.0
27.097929000854492,0.0
27.117522478103638,0.0
27.13777756690979,0.0
27.157631397247314,0.0
27.177391052246094,0.0
27.197394609451294,0.0
27.218069314956665,0.0
27.237788200378418,0.0
27.25761127471924,0.0
27.277753114700317,0.0
27.29754900932312,0.0
27.31816792488098,0.0
27.337899208068848,0.0
27.357886791229248,0.0
27.37834072113037,0.0
27.39777398109436,0.0
27.417664051055908,0.0
27.438066005706787,0.0
27.457823753356934,0.0
27.477386713027954,0.0
27.49791693687439,0.0
27.517866611480713,0.0
27.537821531295776,0.0
27.557771682739258,0.0
27.577784061431885,0.0
27.59782838821411,0.0
27.6180260181427,0.0
27.638041257858276,0.0
27.658026456832886,0.0
27.677831888198853,0.0
27.69747757911682,0.0
27.71788239479065,0.0
27.73792338371277,0.0
27.75755023956299,0.0
27.777392625808716,0.0
27.797733306884766,0.0
27.817983865737915,0.0
27.837890625,0.0
27.857578992843628,0.0
27.877224445343018,0.0
27.8977313041687,0.0
27.918089628219604,0.0
27.938024759292603,0.0
27.957679510116577,0.0
27.977368354797363,0.0
27.99751901626587,0.0
28.017842292785645,0.0
28.037729740142822,0.0
28.05783748626709,0.0
28.078303813934326,0.0
28.098156690597534,0.0
28.11795163154602,0.0
28.137823820114136,0.0
28.15793490409851,0.0
28.17761754989624,0.0
28.197954893112183,0.0
28.217400789260864,0.0
28.237873315811157,0.0
28.258060693740845,0.0
28.277596712112427,0.0
28.29757595062256,0.0
28.31787133216858,0.0
28.337864637374878,0.0
28.357536554336548,0.0
28.377391576766968,0.0
28.397318840026855,0.0
28.41773533821106,0.0
28.437745094299316,0.0
28.457660913467407,0.0
28.477795124053955,0.0
28.49744963645935,0.0
28.517881155014038,0.0
28.537741899490356,0.0
28.55759358406067,0.0
28.577789783477783,0.0
28.59739589691162,0.0
28.61821937561035,0.0
28.63801383972168,0.0
28.6578848361969,0.0
28.677850246429443,0.0
28.697401523590088,0.0
28.717402458190918,0.0
28.737796783447266,0.0
28.757763862609863,0.0
28.777750253677368,0.0
28.797769784927368,0.0
28.817878246307373,0.0
28.837878704071045,0.0
28.85796546936035,0.0
28.878120183944702,0.0
28.897826671600342,0.0
28.91777515411377,0.0
28.937990427017212,0.0
28.957777976989746,0.0
28.977998971939087,0.0
28.997770309448242,0.0
29.01772165298462,0.0
29.03797960281372,0.0
29.057882070541382,0.0
29.078043937683105,0.0
29.097785472869873,0.0
29.118017196655273,0.0
29.137956619262695,0.0
29.158130645751953,0.0
29.17807388305664,0.0
29.197630882263184,0.0
29.217714071273804,0.0
29.237486839294434,0.0
29.257723569869995,0.0
29.278063535690308,0.0
29.29752206802368,0.0
29.318385124206543,0.0
29.337937593460083,0.0
29.358021020889282,0.0
29.37784481048584,0.0
29.397720098495483,0.0
29.41794228553772,0.0
29.43807053565979,0.0
29.457865238189697,0.0
29.477977752685547,0.0
29.49780774116516,0.0
29.51818084716797,0.0
29.537458896636963,0.0
29.557971239089966,0.0
29.577882289886475,0.0
29.597818851470947,0.0
29.617765426635742,0.0
29.637903928756714,0.0
29.65785312652588,0.0
29.678080797195435,0.0
29.69817805290222,0.0
29.717751264572144,0.0
29.737548828125,0.0
29.757835149765015,0.0
29.777889013290405,0.0
29.79738998413086,0.0
29.817517280578613,0.0
29.837762355804443,0.0
29.858102321624756,0.0
29.877928256988525,0.0
29.89799666404724,0.0
29.917346239089966,0.0
29.938109159469604,0.0
29.95765781402588,0.0
29.978283405303955,0.0
29.997191190719604,0.0
30.01780128479004,0.0
30.038280248641968,0.0
30.058109998703003,0.0
30.077775478363037,0.0
30.09794807434082,0.0
30.117260932922363,0.0
30.137903928756714,0.0
30.15805673599243,0.0
30.17808437347412,0.0
30.1974880695343,0.0
30.217296838760376,0.0
30.2385733127594,0.0
30.257742166519165,0.0
30.277812242507935,0.0
30.297829389572144,0.0
30.31726312637329,0.0
30.33734631538391,0.0
30.358245849609375,0.0
30.37791895866394,0.0
30.397746801376343,0.0
30.41781234741211,0.0
30.43790316581726,0.0
30.45802354812622,0.0
30.478034257888794,0.0
30.497486114501953,0.0
30.517709970474243,0.0
30.537891149520874,0.0
30.557732820510864,0.0
30.577388048171997,0.0
30.59829592704773,0.0
30.617780208587646,0.0
30.638010263442993,0.0
30.6579167842865,0.0
30.677894592285156,0.0
30.697717905044556,0.0
30.717262506484985,0.0
30.737810373306274,0.0
30.75799322128296,0.0
30.777751684188843,0.0
30.797893285751343,0.0
30.817728281021118,0.0
30.837188243865967,0.0
30.857460737228394,0.0
30.87782049179077,0.0
30.897730350494385,0.0
30.917723894119263,0.0
30.937530279159546,0.0
30.957963943481445,0.0
30.977901697158813,0.0
30.997918367385864,0.0
31.01766324043274,0.0
31.037547826766968,0.0
31.05793261528015,0.0
31.077892303466797,0.0
31.097859859466553,0.0
31.11738920211792,0.0
31.13730764389038,0.0
31.157928228378296,0.0
31.177940845489502,0.0
31.197869539260864,0.0
31.217472553253174,0.0
31.237189531326294,0.0
31.257813930511475,0.0
31.278364419937134,0.0
31.29721999168396,0.0
31.318323850631714,0.0
31.338069438934326,0.0
31.357775926589966,0.0
31.3781795501709,0.0
31.397864818572998,0.0
31.418034315109253,0.0
31.43777346611023,0.0
31.4584379196167,0.0
31.478017807006836,0.0
31.49789261817932,0.0
31.518004894256592,0.0
31.53797435760498,0.0
31.557860851287842,0.0
31.57802653312683,0.0
31.597899436950684,0.0
31.61793565750122,0.0
31.637744188308716,0.0
31.65740466117859,0.0
31.67819857597351,0.0
31.69800591468811,0.0
31.71780562400818,0.0
31.73784589767456,0.0
31.757721662521362,0.0
31.77781629562378,0.0
31.79799199104309,0.0
31.817972421646118,0.0
31.837969064712524,0.0
31.857804775238037,0.0
31.878021240234375,0.0
31.89789867401123,0.0
31.91791605949402,0.0
31.937727451324463,0.0
31.95747947692871,0.0
31.977957248687744,0.0
31.997857332229614,0.0
32.017958641052246,0.0
32.038010358810425,0.0
32.057968616485596,0.0
32.0779287815094,0.0
32.09796476364136,0.0
32.11794900894165,0.0
32.13776397705078,0.0
32.157679080963135,0.0
32.177865982055664,0.0
32.197798013687134,0.0
32.21778607368469,0.0
32.237536668777466,0.0
32.25737476348877,0.0
32.27779006958008,0.0
32.29787588119507,0.0
32.31758165359497,0.0
32.337302684783936,0.0
32.35756802558899,0.0
32.37805390357971,0.0
32.39717650413513,0.0
32.41798686981201,0.0
32.43777370452881,0.0
32.45770478248596,0.0
32.4780912399292,0.0
32.49793529510498,0.0
32.517980337142944,0.0
32.538572788238525,0.0
32.55842041969299,0.0
32.577880859375,0.0
32.59804821014404,0.0
32.61802625656128,0.0
32.63777780532837,0.0
32.65788125991821,0.0
32.677308559417725,0.0
32.69790863990784,0.0
32.71781253814697,0.0
32.73721694946289,0.0
32.75778079032898,0.0
32.7779107093811,0.0
32.79787468910217,0.0
32.81804084777832,0.0
32.83805871009827,0.0
32.85739493370056,0.0
32.87739276885986,0.0
32.89796042442322,0.0
32.91789436340332,0.0
32.93795561790466,0.0
32.95782542228699,0.0
32.9775710105896,0.0
32.99755859375,0.0
33.018027782440186,0.0
33.03801345825195,0.0
33.05726766586304,0.0
33.077757120132446,0.0
33.097755432128906,0.0
33.11775851249695,0.0
33.137460708618164,0.0
33.157732248306274,0.0
33.177483558654785,0.0
33.19729781150818,0.0
33.2174711227417,0.0
33.23719549179077,0.0
33.25775361061096,0.0
33.277987003326416,0.0
33.2981116771698,0.0
33.31795883178711,0.0
33.338332176208496,0.0
33.35798144340515,0.0
33.378040075302124,0.0
33.39776301383972,0.0
33.41807246208191,0.0
33.437941789627075,0.0
33.457520961761475,0.0
33.477731227874756,0.0
33.49782681465149,0.0
33.51778054237366,0.0
33.537765979766846,0.0
33.557400703430176,0.0
33.577388525009155,0.0
33.597665548324585,0.0
33.61738300323486,0.0
33.6377911567688,0.0
33.65738797187805,0.0
33.67733097076416,0.0
33.69780707359314,0.0
33.717358112335205,0.0
33.738033294677734,0.0
33.75798463821411,0.0
33.777729511260986,0.0
33.79736375808716,0.0
33.818065881729126,0.0
33.83739137649536,0.0
33.85777282714844,0.0
33.877479791641235,0.0
33.89779233932495,0.0
33.917792558670044,0.0
33.937705278396606,0.0
33.957929372787476,0.0
33.977869510650635,0.0
33.99775409698486,0.0
34.01781105995178,0.0
34.037750244140625,0.0
34.057981967926025,0.0
34.07740020751953,0.0
34.09798741340637,0.0
