x,Vx,Vy,Speed
0.0,0.0,0.0,0.0
0.015470504760742188,0.0,0.0,0.0
0.035643577575683594,0.0,0.0,0.0
0.05576443672180176,0.0,0.0,0.0
0.0756828784942627,0.0,0.0,0.0
0.09559512138366699,0.0,0.0,0.0
0.11563706398010254,0.0,0.0,0.0
0.13579750061035156,0.0,0.0,0.0
0.1555802822113037,0.0,0.0,0.0
0.17566347122192383,0.0,0.0,0.0
0.19599437713623047,0.0,0.0,0.0
0.21557021141052246,0.0,0.0,0.0
0.2355635166168213,0.0,0.0,0.0
0.25568580627441406,0.0,0.0,0.0
0.27568745613098145,0.0,0.0,0.0
0.29560184478759766,0.0,0.0,0.0
0.31557536125183105,0.0,0.0,0.0
0.33567333221435547,0.0,0.0,0.0
0.3556656837463379,0.0,0.0,0.0
0.37557411193847656,0.0,0.0,0.0
0.39604830741882324,0.0,0.0,0.0
0.4156808853149414,0.0,0.0,0.0
0.4355785846710205,0.0,0.0,0.0
0.45568227767944336,0.0,0.0,0.0
0.47568702697753906,0.0,0.0,0.0
0.4956052303314209,0.0,0.0,0.0
0.515838623046875,0.0,0.0,0.0
0.535663366317749,0.0,0.0,0.0
0.5556769371032715,0.0,0.0,0.0
0.5756974220275879,0.0,0.0,0.0
0.5958893299102783,0.0,0.0,0.0
0.6156911849975586,0.0,0.0,0.0
0.6356706619262695,0.0,0.0,0.0
0.6557526588439941,0.0,0.0,0.0
0.6757345199584961,0.0,0.0,0.0
0.695746898651123,0.0,0.0,0.0
0.7156856060028076,0.0,0.0,0.0
0.7356841564178467,0.0,0.0,0.0
0.755681037902832,0.0,0.0,0.0
0.7757127285003662,0.0,0.0,0.0
0.7959275245666504,0.0,0.0,0.0
0.8156437873840332,0.0,0.0,0.0
0.8356354236602783,0.0,0.0,0.0
0.855689287185669,0.0,0.0,0.0
0.8756904602050781,0.0,0.0,0.0
0.8960492610931396,0.0,0.0,0.0
0.9156887531280518,0.0,0.0,0.0
0.9356753826141357,0.0,0.0,0.0
0.9556849002838135,0.0,0.0,0.0
0.9756832122802734,0.0,0.0,0.0
0.9956772327423096,0.0,0.0,0.0
1.015679121017456,0.0,0.0,0.0
1.0356857776641846,0.0,0.0,0.0
1.0556766986846924,0.0,0.0,0.0
1.0756855010986328,0.0,0.0,0.0
1.0956828594207764,0.0,0.0,0.0
1.1156814098358154,0.0,0.0,0.0
1.135681390762329,0.0,0.0,0.0
1.1556792259216309,0.0,0.0,0.0
1.175682783126831,0.0,0.0,0.0
1.195678472518921,0.0,0.0,0.0
1.2156805992126465,0.0,0.0,0.0
1.2356781959533691,0.0,0.0,0.0
1.2556755542755127,0.0,0.0,0.0
1.275679111480713,0.0,0.0,0.0
1.2956809997558594,0.0,0.0,0.0
1.3156826496124268,0.0,0.0,0.0
1.3356883525848389,0.0,0.0,0.0
1.355666160583496,0.0,0.0,0.0
1.3756797313690186,0.0,0.0,0.0
1.3956811428070068,0.0,0.0,0.0
1.415687084197998,0.0,0.0,0.0
1.435671091079712,0.0,0.0,0.0
1.4556856155395508,0.0,0.0,0.0
1.4756748676300049,0.0,0.0,0.0
1.4957125186920166,0.0,0.0,0.0
1.5156760215759277,0.0,0.0,0.0
1.5356812477111816,0.0,0.0,0.0
1.5556797981262207,0.0,0.0,0.0
1.5756864547729492,0.0,0.0,0.0
1.5956640243530273,0.0,0.0,0.0
1.6156744956970215,0.0,0.0,0.0
1.635678768157959,0.0,0.0,0.0
1.6557025909423828,0.0,0.0,0.0
1.6756885051727295,0.0,0.0,0.0
1.695671796798706,0.0,0.0,0.0
1.715691328048706,0.0,0.0,0.0
1.7356829643249512,0.0,0.0,0.0
1.7556822299957275,0.0,0.0,0.0
1.7756893634796143,0.0,0.0,0.0
1.7956774234771729,0.0,0.0,0.0
1.8156816959381104,0.0,0.0,0.0
1.8356831073760986,0.0,0.0,0.0
1.8556923866271973,0.0,0.0,0.0
1.8756864070892334,0.0,0.0,0.0
1.8957350254058838,0.0,0.0,0.0
1.9158720970153809,0.0,0.0,0.0
1.9358317852020264,0.0,0.0,0.0
1.9556798934936523,0.0,0.0,0.0
1.9756815433502197,0.0,0.0,0.0
1.9956848621368408,0.0,0.0,0.0
2.0156900882720947,0.0,0.0,0.0
2.0356829166412354,0.0,0.0,0.0
2.0556933879852295,0.0,0.0,0.0
2.075680732727051,0.0,0.0,0.0
2.0956742763519287,0.0,0.0,0.0
2.1156904697418213,0.0,0.0,0.0
2.135672092437744,0.0,0.0,0.0
2.1556789875030518,0.0,0.0,0.0
2.1756715774536133,0.0,0.0,0.0
2.1956920623779297,0.0,0.0,0.0
2.2156851291656494,0.0,0.0,0.0
2.235689401626587,0.0,0.0,0.0
2.2556815147399902,0.0,0.0,0.0
2.2756855487823486,0.0,0.0,0.0
2.2956926822662354,0.0,0.0,0.0
2.315690517425537,0.0,0.0,0.0
2.3356857299804688,0.0,0.0,0.0
2.3556902408599854,0.0,0.0,0.0
2.375699281692505,0.0,0.0,0.0
2.395681619644165,0.0,0.0,0.0
2.4156854152679443,0.0,0.0,0.0
2.435678482055664,0.0,0.0,0.0
2.4556808471679688,0.0,0.0,0.0
2.4756829738616943,0.0,0.0,0.0
2.4957163333892822,0.0,0.0,0.0
2.5158183574676514,0.0,0.0,0.0
2.5358734130859375,0.0,0.0,0.0
2.5556845664978027,0.0,0.0,0.0
2.5756819248199463,0.0,0.0,0.0
2.595672369003296,0.0,0.0,0.0
2.6157050132751465,0.0,0.0,0.0
2.6357007026672363,0.0,0.0,0.0
2.655712366104126,0.0,0.0,0.0
2.6757006645202637,0.0,0.0,0.0
2.69570255279541,0.0,0.0,0.0
2.715693235397339,0.0,0.0,0.0
2.735701560974121,0.0,0.0,0.0
2.755702018737793,0.0,0.0,0.0
2.775712013244629,0.0,0.0,0.0
2.7956976890563965,0.0,0.0,0.0
2.815690279006958,0.0,0.0,0.0
2.8357019424438477,0.0,0.0,0.0
2.855712652206421,0.0,0.0,0.0
2.8757059574127197,0.0,0.0,0.0
2.895699977874756,0.0,0.0,0.0
