x,Pitot
29.959999999,0.0
29.959999999,0.0
29.959999999,0.0
29.979999999,0.0
29.979999999,0.0
29.979999999,0.0
29.999999999,0.0
29.999999999,0.0
29.999999999,0.0
30.019999999000003,0.0
30.019999999000003,0.0
30.019999999000003,0.0
30.040000000000003,0.0
30.040000000000003,0.0
30.040000000000003,0.0
30.060000000000002,0.0
30.060000000000002,0.0
30.060000000000002,0.0
30.080000000000002,0.0
30.080000000000002,0.0
30.080000000000002,0.0
30.1,0.0
30.1,0.0
30.1,0.0
30.1,0.0
30.119999999,0.0
30.119999999,0.0
30.139999999,0.0
30.139999999,0.0
30.139999999,0.0
30.139999999,0.0
30.159999999,0.0
30.159999999,0.0
30.179999999,0.0
30.179999999,0.0
30.179999999,0.0
30.179999999,0.0
30.200000000000003,0.0
30.200000000000003,0.0
30.220000000000002,0.0
30.220000000000002,0.0
30.220000000000002,0.0
30.220000000000002,0.0
30.240000000000002,0.0
30.240000000000002,0.0
30.26,0.0
30.26,0.0
30.26,0.0
30.26,0.0
30.279999999,0.0
30.279999999,0.0
30.299999999,0.0
30.299999999,0.0
30.299999999,0.0
30.299999999,0.0
30.319999999,0.0
30.319999999,0.0
30.319999999,0.0
30.339999999,0.0
30.339999999,0.0
30.339999999,0.0
30.360000000000003,0.0
30.360000000000003,0.0
30.380000000000003,0.0
30.380000000000003,0.0
30.400000000000002,0.0
30.400000000000002,0.0
30.42,0.0
30.42,0.0
30.42,0.0
30.44,0.0
30.44,0.0
30.44,0.0
30.459999999,0.0
30.459999999,0.0
30.479999999,0.0
30.479999999,0.0
30.499999999,0.0
30.499999999,0.0
30.519999999000003,0.0
30.519999999000003,0.0
30.519999999000003,0.0
30.519999999000003,0.0
30.540000000000003,0.0
30.540000000000003,0.0
30.540000000000003,0.0
30.560000000000002,0.0
30.560000000000002,0.0
30.560000000000002,0.0
30.580000000000002,0.0
30.580000000000002,0.0
30.580000000000002,0.0
30.6,0.0
30.6,0.0
30.6,0.0
30.619999999,0.0
30.619999999,0.0
30.619999999,0.0
30.619999999,0.0
30.639999999,0.0
30.639999999,0.0
30.659999999,0.0
30.659999999,0.0
30.659999999,0.0
30.659999999,0.0
30.679999999,0.0
30.679999999,0.0
30.700000000000003,0.0
30.700000000000003,0.0
30.720000000000002,0.0
30.720000000000002,0.0
30.720000000000002,0.0
30.740000000000002,0.0
30.740000000000002,0.0
30.740000000000002,0.0
30.76,0.0
30.76,0.0
30.779999999,0.0
30.779999999,0.0
30.799999999,0.0
30.799999999,0.0
30.799999999,0.0
30.819999999,0.0
30.819999999,0.0
30.819999999,0.0
30.839999999,0.0
30.839999999,0.0
30.860000000000003,0.0
30.860000000000003,0.0
30.860000000000003,0.0
30.880000000000003,0.0
30.880000000000003,0.0
30.880000000000003,0.0
30.900000000000002,0.0
30.900000000000002,0.0
30.92,0.0
30.92,0.0
30.92,0.0
30.94,0.0
30.94,0.0
30.94,0.0
30.959999999,0.0
30.959999999,0.0
30.979999999,0.0
30.979999999,0.0
30.999999999,0.0
30.999999999,0.0
31.019999999000003,0.0
31.019999999000003,0.0
31.019999999000003,0.0
31.040000000000003,0.0
31.040000000000003,0.0
31.040000000000003,0.0
31.060000000000002,0.0
31.060000000000002,0.0
31.080000000000002,0.0
31.080000000000002,0.0
31.1,0.0
31.1,0.0
31.1,0.0
31.119999999,0.0
31.119999999,0.0
31.119999999,0.0
31.139999999,0.0
31.139999999,0.0
31.159999999,0.0
31.159999999,0.0
31.179999999,0.0
31.179999999,0.0
31.179999999,0.0
31.179999999,0.0
31.200000000000003,0.0
31.200000000000003,0.0
31.200000000000003,0.0
31.220000000000002,0.0
31.220000000000002,0.0
31.220000000000002,0.0
31.240000000000002,0.0
31.240000000000002,0.0
31.26,0.0
31.26,0.0
31.26,0.0
31.279999999,0.0
31.279999999,0.0
31.279999999,0.0
31.299999999,0.0
31.299999999,0.0
31.319999999,0.0
31.319999999,0.0
31.339999999,0.0
31.339999999,0.0
31.339999999,0.0
31.360000000000003,0.0
31.360000000000003,0.0
31.360000000000003,0.0
31.380000000000003,0.0
31.380000000000003,0.0
31.400000000000002,0.0
31.400000000000002,0.0
31.42,0.0
31.42,0.0
31.42,0.0
31.44,0.0
31.44,0.0
31.44,0.0
31.459999999,0.0
31.459999999,0.0
31.479999999,0.0
31.479999999,0.0
31.499999999,0.0
31.499999999,0.0
31.519999999000003,0.0
31.519999999000003,0.0
31.519999999000003,0.0
31.540000000000003,0.0
31.540000000000003,0.0
31.540000000000003,0.0
31.560000000000002,0.0
31.560000000000002,0.0
31.580000000000002,0.0
31.580000000000002,0.0
31.6,0.0
31.6,0.0
31.6,0.0
31.619999999,0.0
31.619999999,0.0
31.619999999,0.0
31.639999999,0.0
31.639999999,0.0
31.659999999,0.0
31.659999999,0.0
31.659999999,0.0
31.659999999,0.0
31.679999999,0.0
31.679999999,0.0
31.700000000000003,0.0
31.700000000000003,0.0
31.720000000000002,0.0
31.720000000000002,0.0
31.740000000000002,0.0
31.740000000000002,0.0
31.740000000000002,0.0
31.740000000000002,0.0
31.76,0.0
31.779999999,0.0
31.799999999,0.0
31.799999999,0.0
31.819999999,0.0
31.839999999,0.0
31.860000000000003,0.0
31.880000000000003,0.0
31.880000000000003,0.0
31.900000000000002,0.0
31.92,0.0
31.94,0.0
31.960000000000004,0.0
31.979999999000004,0.0
31.979999999000004,0.0
32.0,0.0
32.019999999,0.0
32.04,0.0
32.059999999,0.0
32.08,0.0
32.08,0.0
32.099999999,0.0
32.119999999,0.0
32.14,0.0
32.159999999,0.0
32.18,0.0
32.199999999,0.0
32.199999999,0.0
32.22,0.0
32.239999999,0.0
32.26,0.0
32.28,0.0
32.28,0.0
32.299999999,0.0
32.32,0.0
32.339999999,0.0
32.36,0.0
32.379999999,0.0
32.4,0.0
32.4,0.0
32.419999999,0.0
32.44,0.0
32.46,0.0
32.479999999,0.0
32.5,0.0
32.519999999,0.0
32.54,0.0
32.54,0.0
32.559999999,0.0
32.58,0.0
32.599999999,0.0
32.619999999,0.0
32.64,0.0
32.659999999,0.0
32.68,0.0
32.68,0.0
32.699999999,0.0
32.72,0.0
32.739999999,0.0
32.76,0.0
32.78,0.0
32.799999999,0.0
32.82,0.0
32.839999999,0.0
32.839999999,0.0
32.86,0.0
32.879999999,0.0
32.9,0.0
32.919999999,0.0
32.94,0.0
32.96,0.0
32.979999999,0.0
32.979999999,0.0
33.0,0.0
33.019999999,0.0
33.04,0.0
33.059999999,0.0
33.08,0.0
33.099999999,0.0
33.119999999,0.0
33.119999999,0.0
33.14,0.0
33.159999999,0.0
33.18,0.0
33.199999999,0.0
33.22,0.0
33.239999999,0.0
33.26,0.0
33.26,0.0
33.28,0.0
33.299999999,0.0
33.32,0.0
33.339999999,0.0
33.36,0.0
33.379999999,0.0
33.4,0.0
33.4,0.0
33.419999999,0.0
33.44,0.0
33.46,0.0
33.479999999,0.0
33.5,0.0
33.519999999,0.0
33.54,0.0
33.54,0.0
33.559999999,0.0
33.58,0.0
33.599999999,0.0
33.619999999,0.0
33.64,0.0
33.659999999,0.0
33.659999999,0.0
33.68,0.0
33.699999999,0.0
33.72,0.0
33.739999999,0.0
33.76,0.0
33.78,0.0
33.78,0.0
33.799999999,0.0
33.82,0.0
33.839999999,0.0
33.86,0.0
33.879999999,0.0
33.9,0.0
33.919999999,0.0
33.919999999,0.0
33.94,0.0
33.96,0.0
33.979999999,0.0
34.0,0.0
34.019999999,0.0
34.04,0.0
34.04,0.0
34.059999999,0.0
34.08,0.0
34.099999999,0.0
34.119999999,0.0
34.14,0.0
34.14,0.0
34.159999999,0.0
34.18,0.0
34.199999999,0.0
34.22,0.0
34.239999999,0.0
34.239999999,0.0
34.26,0.0
34.28,0.0
34.299999999,0.0
34.32,0.0
34.339999999,0.0
34.36,0.0
34.36,0.0
34.379999999,0.0
34.4,0.0
34.419999999,0.0
34.44,0.0
34.44,0.0
34.46,0.0
34.479999999,0.0
34.5,0.0
34.519999999,0.0
34.54,0.0
34.559999999,0.0
34.559999999,0.0
34.58,0.0
34.599999999,0.0
34.619999999,0.0
34.64,0.0
34.659999999,0.0
34.659999999,0.0
34.68,0.0
34.699999999,0.0
34.72,0.0
34.739999999,0.0
34.76,0.0
34.76,0.0
34.78,0.0
34.799999999,0.0
34.82,0.0
34.839999999,0.0
34.86,0.0
34.879999999,0.0
34.879999999,0.0
34.9,0.0
34.919999999,0.0
34.94,0.0
34.96,0.0
34.979999999,0.0
34.979999999,0.0
35.0,0.0
35.019999999,0.0
35.04,0.0
35.059999999,0.0
35.08,0.0
35.099999999,0.0
35.099999999,0.0
35.119999999,0.0
35.14,0.0
35.159999999,0.0
35.18,0.0
35.18,0.0
35.199999999,0.0
35.22,0.0
35.239999999,0.0
35.26,0.0
35.26,0.0
35.28,0.0
35.299999999,0.0
35.32,0.0
35.339999999,0.0
35.339999999,0.0
35.36,0.0
35.379999999,0.0
35.4,0.0
35.419999999,0.0
35.419999999,0.0
35.44,0.0
35.46,0.0
35.479999999,0.0
35.479999999,0.0
35.5,0.0
35.519999999,0.0
35.54,0.0
35.559999999,0.0
35.559999999,0.0
35.58,0.0
35.599999999,0.0
35.619999999,0.0
35.64,0.0
35.659999999,0.0
35.659999999,0.0
35.68,0.0
35.699999999,0.0
35.72,0.0
35.739999999,0.0
35.76,0.0
35.76,0.0
35.78,0.0
35.799999999,0.0
35.82,0.0
35.839999999,0.0
35.86,0.0
35.86,0.0
35.879999999,0.0
35.9,0.0
35.919999999,0.0
35.94,0.0
35.94,0.0
35.96,0.0
35.979999999,0.0
36.0,0.0
36.019999999,0.0
36.04,0.0
36.059999999,0.0
36.059999999,0.0
36.08,0.0
36.099999999,0.0
36.119999999,0.0
36.119999999,0.0
36.14,0.0
36.159999999,0.0
36.18,0.0
36.199999999,0.0
36.199999999,0.0
36.22,0.0
36.239999999,0.0
36.26,0.0
36.28,0.0
36.28,0.0
36.299999999,0.0
36.32,0.0
36.339999999,0.0
36.36,0.0
36.379999999,0.0
36.379999999,0.0
36.4,0.0
36.419999999,0.0
36.44,0.0
36.46,0.0
36.479999999,0.0
36.479999999,0.0
36.5,0.0
36.519999999,0.0
36.54,0.0
36.559999999,0.0
36.559999999,0.0
36.58,0.0
36.599999999,0.0
36.619999999,0.0
36.64,0.0
36.659999999,0.0
36.659999999,0.0
36.68,0.0
36.699999999,0.0
36.72,0.0
36.739999999,0.0
36.739999999,0.0
36.76,0.0
36.78,0.0
36.799999999,0.0
36.82,0.0
36.839999999,0.0
36.839999999,0.0
36.86,0.0
36.879999999,0.0
36.9,0.0
36.919999999,0.0
36.919999999,0.0
36.94,0.0
36.96,0.0
36.979999999,0.0
37.0,0.0
37.019999999,0.0
37.019999999,0.0
37.04,0.0
37.059999999,0.0
37.08,0.0
37.099999999,0.0
37.099999999,0.0
37.119999999,0.0
37.14,0.0
37.159999999,0.0
37.18,0.0
37.199999999,0.0
37.199999999,0.0
37.22,0.0
37.239999999,0.0
37.26,0.0
37.28,0.0
37.28,0.0
37.299999999,0.0
37.32,0.0
37.339999999,0.0
37.36,0.0
37.36,0.0
37.379999999,0.0
37.4,0.0
37.4,0.0
37.419999999,0.0
37.44,0.0
37.44,0.0
37.46,0.0
37.479999999,0.0
37.479999999,0.0
37.5,0.0
37.519999999,0.0
37.54,0.0
37.54,0.0
37.559999999,0.0
37.58,0.0
37.599999999,0.0
37.619999999,0.0
37.619999999,0.0
37.64,0.0
37.659999999,0.0
37.68,0.0
37.699999999,0.0
37.699999999,0.0
37.72,0.0
37.739999999,0.0
37.739999999,0.0
37.76,0.0
37.78,0.0
37.78,0.0
37.799999999,0.0
37.82,0.0
37.839999999,0.0
37.839999999,0.0
37.86,0.0
37.879999999,0.0
37.879999999,0.0
37.9,0.0
37.919999999,0.0
37.94,0.0
37.94,0.0
37.96,0.0
37.979999999,0.0
38.0,0.0
38.019999999,0.0
38.019999999,0.0
38.04,0.0
38.059999999,0.0
38.08,0.0
38.099999999,0.0
38.119999999,0.0
38.119999999,0.0
38.14,0.0
38.159999999,0.0
38.18,0.0
38.199999999,0.0
38.199999999,0.0
38.22,0.0
38.239999999,0.0
38.26,0.0
38.28,0.0
38.28,0.0
38.299999999,0.0
38.32,0.0
38.32,0.0
38.339999999,0.0
38.36,0.0
38.379999999,0.0
38.379999999,0.0
38.4,0.0
38.419999999,0.0
38.419999999,0.0
38.44,0.0
38.46,0.0
38.479999999,0.0
38.479999999,0.0
38.5,0.0
38.519999999,0.0
38.54,0.0
38.559999999,0.0
38.559999999,0.0
38.58,0.0
38.599999999,0.0
38.619999999,0.0
38.64,0.0
38.659999999,0.0
38.659999999,0.0
38.68,0.0
38.699999999,0.0
38.72,0.0
38.739999999,0.0
38.739999999,0.0
38.76,0.0
38.78,0.0
38.799999999,0.0
38.82,0.0
38.82,0.0
38.839999999,0.0
38.86,0.0
38.879999999,0.0
38.9,0.0
