x,IMU Yaw
13.299999998999999,0.0
13.299999998999999,0.0
13.32,0.0
13.34,0.0
13.359999999,0.0
13.379999998999999,0.0
13.4,0.0
13.42,0.0
13.44,0.0
13.459999998999999,0.0
13.479999999,0.0
13.5,0.0
13.52,0.0
13.539999998999999,0.0
13.559999999,0.0
13.58,0.0
13.6,0.0
13.6,0.0
13.619999999,0.0
13.639999998999999,0.0
13.66,0.0
13.68,0.0
13.699999999,0.0
13.719999998999999,0.0
13.74,0.0
13.76,0.0
13.779999999,0.0
13.799999998999999,0.0
13.82,0.0
13.84,0.0
13.859999999,0.0
13.879999998999999,0.0
13.879999998999999,0.0
13.9,0.0
13.92,0.0
13.94,0.0
13.959999998999999,0.0
13.979999999,0.0
14.0,0.0
14.02,0.0
14.039999998999999,0.0
14.059999998999999,0.0
14.08,0.0
14.1,0.0
14.119999999,0.0
14.139999998999999,0.0
14.139999998999999,0.0
14.16,0.0
14.18,0.0
14.199999999,0.0
14.219999998999999,0.0
14.24,0.0
14.26,0.0
14.279999999,0.0
14.299999998999999,0.0
14.32,0.0
14.34,0.0
14.359999999,0.0
14.379999998999999,0.0
14.4,0.0
14.42,0.0
14.42,0.0
14.44,0.0
14.459999998999999,0.0
14.479999999,0.0
14.5,0.0
14.52,0.0
14.539999998999999,0.0
14.559999999,0.0
14.58,0.0
14.6,0.0
14.619999999,0.0
14.639999998999999,0.0
14.66,0.0
14.68,0.0
14.699999999,0.0
14.719999998999999,0.0
14.719999998999999,0.0
14.74,0.0
14.76,0.0
14.779999999,0.0
14.799999998999999,0.0
14.82,0.0
14.84,0.0
14.859999999,0.0
14.879999998999999,0.0
14.9,0.0
14.92,0.0
14.94,0.0
14.959999998999999,0.0
14.979999999,0.0
15.0,0.0
15.02,0.0
15.02,0.0
15.039999998999999,0.0
15.059999998999999,0.0
15.08,0.0
15.1,0.0
15.119999999,0.0
15.139999998999999,0.0
15.16,0.0
15.18,0.0
15.199999999,0.0
15.219999998999999,0.0
15.24,0.0
15.26,0.0
15.279999999,0.0
15.299999998999999,0.0
15.32,0.0
15.32,0.0
15.34,0.0
15.359999999,0.0
15.379999998999999,0.0
15.4,0.0
15.42,0.0
15.44,0.0
15.459999998999999,0.0
15.479999999,0.0
15.5,0.0
15.52,0.0
15.539999998999999,0.0
15.559999999,0.0
15.58,0.0
15.6,0.0
15.619999999,0.0
15.639999998999999,0.0
15.66,0.0
15.66,0.0
15.68,0.0
15.699999999,0.0
15.719999998999999,0.0
15.74,0.0
15.76,0.0
15.779999999,0.0
15.799999998999999,0.0
15.82,0.0
15.84,0.0
15.859999999,0.0
15.879999998999999,0.0
15.9,0.0
15.92,0.0
15.94,0.0
15.959999998999999,0.0
15.959999998999999,0.0
15.979999998999999,0.0
15.999999998999998,0.0
16.019999999000003,0.0
16.040000000000003,0.0
16.060000000000002,0.0
16.080000000000002,0.0
16.1,0.0
16.119999999,0.0
16.139999999,0.0
16.159999999,0.0
16.179999999,0.0
16.200000000000003,0.0
16.220000000000002,0.0
16.240000000000002,0.0
16.26,0.0
16.279999999,0.0
16.299999999,0.0
16.299999999,0.0
16.319999999,0.0
16.339999999,0.0
16.360000000000003,0.0
16.380000000000003,0.0
16.400000000000002,0.0
16.42,0.0
16.44,0.0
16.459999999,0.0
16.479999999,0.0
16.499999999,0.0
16.519999999000003,0.0
16.540000000000003,0.0
16.560000000000002,0.0
16.580000000000002,0.0
16.6,0.0
16.619999999,0.0
16.619999999,0.0
16.639999999,0.0
16.659999999,0.0
16.679999999,0.0
16.700000000000003,0.0
16.720000000000002,0.0
16.740000000000002,0.0
16.76,0.0
16.779999999,0.0
16.799999999,0.0
16.819999999,0.0
16.839999999,0.0
16.860000000000003,0.0
16.880000000000003,0.0
16.900000000000002,0.0
16.92,0.0
16.94,0.0
16.959999999,0.0
16.959999999,0.0
16.979999999,0.0
16.999999999,0.0
17.019999999000003,0.0
17.040000000000003,0.0
17.060000000000002,0.0
17.080000000000002,0.0
17.1,0.0
17.119999999,0.0
17.119999999,0.0
17.139999999,0.0
17.159999999,0.0
17.179999999,0.0
17.200000000000003,0.0
17.220000000000002,0.0
17.240000000000002,0.0
17.26,0.0
17.279999999,0.0
17.279999999,0.0
17.299999999,0.0
17.319999999,0.0
17.339999999,0.0
17.360000000000003,0.0
17.380000000000003,0.0
17.400000000000002,0.0
17.42,0.0
17.42,0.0
17.44,0.0
17.459999999,0.0
17.479999999,0.0
17.499999999,0.0
17.519999999000003,0.0
17.540000000000003,0.0
17.560000000000002,0.0
17.580000000000002,0.0
17.580000000000002,0.0
17.6,0.0
17.619999999,0.0
