x,FL,FR,RL,RR
4.500000000000001,11757.90234375,11757.9052734375,11757.79296875,11757.765625
4.500000000000001,11757.90234375,11757.9052734375,11757.79296875,11757.765625
4.500000000000001,11757.90234375,11757.9052734375,11757.79296875,11757.765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.539999999,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11758.4306640625,11758.4287109375,11758.5634765625,11758.4765625
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.5600000000000005,11743.0,11742.923828125,11743.595703125,11743.58984375
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.6000000000000005,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
4.640000000000001,11471.466796875,11471.5478515625,11481.0869140625,11481.134765625
