x,In,Out,Radiator
0.0,25.50519371032715,25.306997299194336,25.09596061706543
0.019999999999999997,25.095796585083008,25.395771026611328,25.043411254882812
0.04,24.988183975219727,24.741445541381836,24.90167999267578
0.060000000000000005,24.658723831176758,24.3867130279541,25.559310913085938
0.08000000000000002,24.658723831176758,24.3867130279541,25.559310913085938
0.1,25.470983505249023,25.255512237548828,25.05759620666504
0.12000000000000002,25.05217933654785,25.63649559020996,24.981800079345703
0.14,25.05217933654785,25.63649559020996,24.981800079345703
0.16,25.28297233581543,24.458148956298828,24.695486068725586
0.18000000000000002,25.28297233581543,24.458148956298828,24.695486068725586
0.2,24.981555938720703,24.705116271972656,24.84432029724121
0.22000000000000003,24.900197982788086,24.760162353515625,24.772621154785156
0.24000000000000005,24.900197982788086,24.760162353515625,24.772621154785156
0.26,25.590438842773438,24.855417251586914,24.743303298950195
0.28,25.590438842773438,24.855417251586914,24.743303298950195
0.30000000000000004,24.83379554748535,25.207096099853516,25.729848861694336
0.30000000000000004,25.477691650390625,24.463733673095703,25.53330421447754
0.30000000000000004,25.477691650390625,24.463733673095703,25.53330421447754
0.30000000000000004,24.642772674560547,25.09354019165039,24.92463493347168
0.30000000000000004,24.642772674560547,25.09354019165039,24.92463493347168
0.30000000000000004,24.854557037353516,24.54716682434082,24.668527603149414
0.32,24.771699905395508,25.027198791503906,24.604244232177734
0.32,24.771699905395508,25.027198791503906,24.604244232177734
0.32,25.47707748413086,24.759979248046875,24.867551803588867
0.34,25.443307876586914,24.945369720458984,24.82704734802246
0.34,24.822755813598633,25.256528854370117,24.960878372192383
0.34,24.822755813598633,25.256528854370117,24.960878372192383
0.34,24.560794830322266,24.927845001220703,24.647300720214844
0.34,25.233675003051758,25.01966094970703,25.856468200683594
0.36000000000000004,25.09996223449707,25.353822708129883,24.75494384765625
0.36000000000000004,25.09996223449707,25.353822708129883,24.75494384765625
0.36000000000000004,25.01753044128418,25.122724533081055,25.390562057495117
0.38,25.01753044128418,25.122724533081055,25.390562057495117
0.38,25.071577072143555,24.297666549682617,25.055673599243164
0.38,25.071577072143555,24.297666549682617,25.055673599243164
0.38,24.94756317138672,25.253339767456055,25.131534576416016
0.4,25.031274795532227,24.640865325927734,24.775087356567383
0.4,25.031274795532227,24.640865325927734,24.775087356567383
0.4,24.805988311767578,25.15635108947754,24.7926025390625
0.42000000000000004,24.805988311767578,25.15635108947754,24.7926025390625
0.42000000000000004,25.241291046142578,25.36494255065918,25.097583770751953
0.42000000000000004,25.241291046142578,25.36494255065918,25.097583770751953
0.42000000000000004,24.981124877929688,24.920549392700195,24.708232879638672
0.42000000000000004,25.058429718017578,24.895601272583008,24.939790725708008
0.44,25.058429718017578,24.895601272583008,24.939790725708008
0.44,24.91204071044922,25.100549697875977,25.08350372314453
0.44,24.91204071044922,25.100549697875977,25.08350372314453
0.44,25.393138885498047,24.252317428588867,25.033143997192383
0.44,25.331077575683594,25.198463439941406,25.151384353637695
0.46,25.26419448852539,25.243974685668945,24.81772804260254
0.46,25.26419448852539,25.243974685668945,24.81772804260254
0.46,24.585044860839844,24.96993637084961,25.119586944580078
0.46,25.374195098876953,25.292797088623047,24.823034286499023
0.48000000000000004,25.407184600830078,24.79853630065918,24.68096923828125
0.48000000000000004,25.407184600830078,24.79853630065918,24.68096923828125
0.48000000000000004,25.07659149169922,24.83847427368164,25.04833221435547
0.5,25.07659149169922,24.83847427368164,25.04833221435547
0.5,25.314058303833008,25.254819869995117,25.31965446472168
0.5,25.84002113342285,24.58000373840332,24.846454620361328
0.5,25.84002113342285,24.58000373840332,24.846454620361328
0.52,25.660438537597656,24.723539352416992,24.877437591552734
0.52,25.660438537597656,24.723539352416992,24.877437591552734
0.52,25.09478759765625,24.829296112060547,24.696456909179688
0.54,24.995925903320312,25.113672256469727,25.158897399902344
0.54,24.995925903320312,25.113672256469727,25.158897399902344
0.54,24.69760513305664,24.78447914123535,24.69666862487793
0.54,24.69760513305664,24.78447914123535,24.69666862487793
0.5599999999999999,24.170913696289062,25.284605026245117,25.20909309387207
0.5599999999999999,25.145360946655273,24.928781509399414,24.85504150390625
0.5599999999999999,25.145360946655273,24.928781509399414,24.85504150390625
0.58,25.424114227294922,25.130159378051758,24.65641975402832
0.58,25.424114227294922,25.130159378051758,24.65641975402832
0.58,24.982318878173828,25.120553970336914,25.201759338378906
0.58,25.47225570678711,24.77818489074707,25.35285758972168
0.6,24.646411895751953,25.222055435180664,24.700897216796875
0.6,25.195314407348633,25.086393356323242,25.37117576599121
0.6,24.923555374145508,25.187002182006836,25.050373077392578
0.6,24.923555374145508,25.187002182006836,25.050373077392578
0.62,25.386056900024414,25.14775276184082,25.00269317626953
0.62,24.653602600097656,24.868637084960938,25.021007537841797
0.62,24.922964096069336,24.941347122192383,24.83083152770996
0.64,24.922964096069336,24.941347122192383,24.83083152770996
0.64,25.101177215576172,25.349241256713867,25.134262084960938
0.64,25.07355499267578,24.766597747802734,24.72748374938965
0.64,25.084108352661133,24.437456130981445,24.228445053100586
0.66,24.58806800842285,24.747352600097656,24.911834716796875
0.66,24.58806800842285,24.747352600097656,24.911834716796875
0.66,25.95780372619629,25.109560012817383,24.82820701599121
0.6799999999999999,25.19235610961914,25.545198440551758,25.14124298095703
0.6799999999999999,25.19235610961914,25.545198440551758,25.14124298095703
