x,Pressure,Flow
0.42000000000000004,1.4612045288085938,30.293336868286133
0.46,1.4612045288085938,30.293336868286133
0.46,1.4612045288085938,30.293336868286133
0.46,1.4612045288085938,30.293336868286133
0.48000000000000004,1.4612045288085938,30.528215408325195
0.48000000000000004,1.4612045288085938,30.528215408325195
0.48000000000000004,1.4612045288085938,30.528215408325195
0.48000000000000004,1.4612045288085938,30.528215408325195
0.5,1.4612045288085938,30.528215408325195
0.5,1.4612045288085938,30.528215408325195
0.5,1.4612045288085938,30.528215408325195
0.5,1.4612045288085938,30.528215408325195
0.52,1.4844368696212769,30.528215408325195
0.52,1.4844368696212769,30.528215408325195
0.52,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.54,1.4844368696212769,30.528215408325195
0.58,1.4844368696212769,29.94057273864746
0.58,1.4844368696212769,29.94057273864746
0.58,1.4844368696212769,29.94057273864746
0.58,1.4844368696212769,29.94057273864746
0.6,1.4844368696212769,29.94057273864746
0.6,1.4844368696212769,29.94057273864746
0.6,1.4844368696212769,29.94057273864746
0.62,1.4844368696212769,29.94057273864746
0.62,1.4844368696212769,29.94057273864746
0.62,1.4844368696212769,29.94057273864746
0.62,1.4844368696212769,29.94057273864746
0.64,1.4844368696212769,29.94057273864746
0.64,1.4844368696212769,29.94057273864746
0.64,1.4844368696212769,29.94057273864746
0.64,1.4844368696212769,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.66,1.4806435108184814,29.94057273864746
0.7,1.4806435108184814,29.94057273864746
0.7,1.4806435108184814,29.94057273864746
0.7,1.4806435108184814,29.94057273864746
0.7,1.4806435108184814,29.94057273864746
0.72,1.4806435108184814,29.231048583984375
0.72,1.4806435108184814,29.231048583984375
0.72,1.4806435108184814,29.231048583984375
0.74,1.4806435108184814,29.231048583984375
0.74,1.4806435108184814,29.231048583984375
0.74,1.4806435108184814,29.231048583984375
0.74,1.4806435108184814,29.231048583984375
0.76,1.4806435108184814,29.231048583984375
0.76,1.4806435108184814,29.231048583984375
0.76,1.4806435108184814,29.231048583984375
0.76,1.4806435108184814,29.231048583984375
0.78,1.4910134077072144,29.231048583984375
0.78,1.4910134077072144,29.231048583984375
0.78,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.8,1.4910134077072144,29.231048583984375
0.84,1.4910134077072144,29.84581184387207
0.84,1.4910134077072144,29.84581184387207
0.84,1.4910134077072144,29.84581184387207
0.84,1.4910134077072144,29.84581184387207
0.86,1.4910134077072144,29.84581184387207
0.86,1.4910134077072144,29.84581184387207
0.86,1.4910134077072144,29.84581184387207
0.88,1.4910134077072144,29.84581184387207
0.88,1.4910134077072144,29.84581184387207
0.88,1.4910134077072144,29.84581184387207
0.88,1.4910134077072144,29.84581184387207
0.9,1.5007538795471191,29.84581184387207
