x,In,Out,Radiator
0.42000000000000004,25.344221115112305,25.136415481567383,25.349428176879883
0.46,25.344221115112305,25.136415481567383,25.349428176879883
0.46,25.344221115112305,25.136415481567383,25.349428176879883
0.46,25.344221115112305,25.136415481567383,25.349428176879883
0.48000000000000004,25.344221115112305,25.136415481567383,25.349428176879883
0.48000000000000004,25.344221115112305,25.136415481567383,25.349428176879883
0.48000000000000004,25.344221115112305,25.136415481567383,25.349428176879883
0.48000000000000004,25.344221115112305,25.136415481567383,25.349428176879883
0.5,24.875621795654297,25.136415481567383,25.349428176879883
0.5,24.875621795654297,25.136415481567383,25.349428176879883
0.5,24.875621795654297,25.136415481567383,25.349428176879883
0.5,24.875621795654297,25.136415481567383,25.349428176879883
0.52,24.875621795654297,24.983428955078125,24.947616577148438
0.52,24.875621795654297,24.983428955078125,24.947616577148438
0.52,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.54,24.875621795654297,24.983428955078125,24.947616577148438
0.58,24.875621795654297,24.983428955078125,24.947616577148438
0.58,24.875621795654297,24.983428955078125,24.947616577148438
0.58,24.875621795654297,24.983428955078125,24.947616577148438
0.58,24.875621795654297,24.983428955078125,24.947616577148438
0.6,24.875621795654297,24.983428955078125,24.947616577148438
0.6,24.875621795654297,24.983428955078125,24.947616577148438
0.6,24.875621795654297,24.983428955078125,24.947616577148438
0.62,24.875621795654297,24.983428955078125,24.947616577148438
0.62,24.875621795654297,24.983428955078125,24.947616577148438
0.62,24.875621795654297,24.983428955078125,24.947616577148438
0.62,24.875621795654297,24.983428955078125,24.947616577148438
0.64,25.28312110900879,24.983428955078125,24.947616577148438
0.64,25.28312110900879,24.983428955078125,24.947616577148438
0.64,25.28312110900879,24.983428955078125,24.947616577148438
0.64,25.28312110900879,24.983428955078125,24.947616577148438
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.66,25.28312110900879,24.856895446777344,25.11241340637207
0.7,25.28312110900879,24.856895446777344,25.11241340637207
0.7,25.28312110900879,24.856895446777344,25.11241340637207
0.7,25.28312110900879,24.856895446777344,25.11241340637207
0.7,25.28312110900879,24.856895446777344,25.11241340637207
0.72,25.28312110900879,24.856895446777344,25.11241340637207
0.72,25.28312110900879,24.856895446777344,25.11241340637207
0.72,25.28312110900879,24.856895446777344,25.11241340637207
0.74,25.28312110900879,24.856895446777344,25.11241340637207
0.74,25.28312110900879,24.856895446777344,25.11241340637207
0.74,25.28312110900879,24.856895446777344,25.11241340637207
0.74,25.28312110900879,24.856895446777344,25.11241340637207
0.76,25.333803176879883,24.856895446777344,25.11241340637207
0.76,25.333803176879883,24.856895446777344,25.11241340637207
0.76,25.333803176879883,24.856895446777344,25.11241340637207
0.76,25.333803176879883,24.856895446777344,25.11241340637207
0.78,25.333803176879883,24.928831100463867,24.47911262512207
0.78,25.333803176879883,24.928831100463867,24.47911262512207
0.78,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.8,25.333803176879883,24.928831100463867,24.47911262512207
0.84,25.333803176879883,24.928831100463867,24.47911262512207
0.84,25.333803176879883,24.928831100463867,24.47911262512207
0.84,25.333803176879883,24.928831100463867,24.47911262512207
0.84,25.333803176879883,24.928831100463867,24.47911262512207
0.86,25.333803176879883,24.928831100463867,24.47911262512207
0.86,25.333803176879883,24.928831100463867,24.47911262512207
0.86,25.333803176879883,24.928831100463867,24.47911262512207
0.88,25.333803176879883,24.928831100463867,24.47911262512207
0.88,25.333803176879883,24.928831100463867,24.47911262512207
0.88,25.333803176879883,24.928831100463867,24.47911262512207
0.88,25.333803176879883,24.928831100463867,24.47911262512207
0.9,25.374814987182617,25.028162002563477,24.90401840209961
0.9,25.374814987182617,25.028162002563477,24.90401840209961
0.9,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.92,25.374814987182617,25.028162002563477,24.90401840209961
0.96,25.374814987182617,25.028162002563477,24.90401840209961
0.96,25.374814987182617,25.028162002563477,24.90401840209961
0.96,25.374814987182617,25.028162002563477,24.90401840209961
0.98,25.374814987182617,25.028162002563477,24.90401840209961
0.98,25.374814987182617,25.028162002563477,24.90401840209961
0.98,25.374814987182617,25.028162002563477,24.90401840209961
0.98,25.374814987182617,25.028162002563477,24.90401840209961
1.0,25.374814987182617,25.028162002563477,24.90401840209961
1.0,25.374814987182617,25.028162002563477,24.90401840209961
1.0,25.374814987182617,25.028162002563477,24.90401840209961
1.0,25.374814987182617,25.028162002563477,24.90401840209961
1.02,25.374814987182617,25.028162002563477,24.90401840209961
1.02,25.374814987182617,25.028162002563477,24.90401840209961
1.02,25.374814987182617,25.028162002563477,24.90401840209961
1.04,25.367107391357422,25.45445442199707,24.916898727416992
1.04,25.367107391357422,25.45445442199707,24.916898727416992
1.04,25.367107391357422,25.45445442199707,24.916898727416992
1.04,25.367107391357422,25.45445442199707,24.916898727416992
1.06,25.367107391357422,25.45445442199707,24.916898727416992
1.06,25.367107391357422,25.45445442199707,24.916898727416992
1.06,25.367107391357422,25.45445442199707,24.916898727416992
1.06,25.367107391357422,25.45445442199707,24.916898727416992
1.08,25.367107391357422,25.45445442199707,24.916898727416992
1.08,25.367107391357422,25.45445442199707,24.916898727416992
1.08,25.367107391357422,25.45445442199707,24.916898727416992
1.08,25.367107391357422,25.45445442199707,24.916898727416992
1.08,25.367107391357422,25.45445442199707,24.916898727416992
1.08,25.367107391357422,25.45445442199707,24.916898727416992
1.119999999,25.367107391357422,25.45445442199707,24.916898727416992
1.119999999,25.367107391357422,25.45445442199707,24.916898727416992
1.119999999,25.367107391357422,25.45445442199707,24.916898727416992
1.119999999,25.367107391357422,25.45445442199707,24.916898727416992
1.139999999,24.892194747924805,24.81568145751953,24.4013729095459
1.139999999,24.892194747924805,24.81568145751953,24.4013729095459
1.139999999,24.892194747924805,24.81568145751953,24.4013729095459
1.159999999,24.892194747924805,24.81568145751953,24.4013729095459
1.159999999,24.892194747924805,24.81568145751953,24.4013729095459
1.159999999,24.892194747924805,24.81568145751953,24.4013729095459
1.159999999,24.892194747924805,24.81568145751953,24.4013729095459
1.18,24.892194747924805,24.81568145751953,24.4013729095459
1.18,24.892194747924805,24.81568145751953,24.4013729095459
1.18,24.892194747924805,24.81568145751953,24.4013729095459
1.2,24.892194747924805,24.81568145751953,24.4013729095459
1.2,24.892194747924805,24.81568145751953,24.4013729095459
1.2,24.892194747924805,24.81568145751953,24.4013729095459
1.2,24.892194747924805,24.81568145751953,24.4013729095459
1.22,24.892194747924805,24.81568145751953,24.4013729095459
1.22,24.892194747924805,24.81568145751953,24.4013729095459
1.22,24.892194747924805,24.81568145751953,24.4013729095459
1.24,24.892194747924805,24.81568145751953,24.4013729095459
1.24,24.892194747924805,24.81568145751953,24.4013729095459
1.24,24.892194747924805,24.81568145751953,24.4013729095459
1.24,24.892194747924805,24.81568145751953,24.4013729095459
1.26,25.041841506958008,25.12395477294922,25.42185401916504
1.26,25.041841506958008,25.12395477294922,25.42185401916504
1.26,25.041841506958008,25.12395477294922,25.42185401916504
1.28,25.041841506958008,25.12395477294922,25.42185401916504
1.28,25.041841506958008,25.12395477294922,25.42185401916504
1.28,25.041841506958008,25.12395477294922,25.42185401916504
1.28,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.3,25.041841506958008,25.12395477294922,25.42185401916504
1.339999999,25.041841506958008,25.12395477294922,25.42185401916504
1.339999999,25.041841506958008,25.12395477294922,25.42185401916504
1.339999999,25.041841506958008,25.12395477294922,25.42185401916504
1.339999999,25.041841506958008,25.12395477294922,25.42185401916504
1.359999999,25.041841506958008,25.12395477294922,25.42185401916504
1.359999999,25.041841506958008,25.12395477294922,25.42185401916504
1.359999999,25.041841506958008,25.12395477294922,25.42185401916504
1.379999999,24.83069610595703,24.922391891479492,25.044677734375
1.379999999,24.83069610595703,24.922391891479492,25.044677734375
1.379999999,24.83069610595703,24.922391891479492,25.044677734375
1.379999999,24.83069610595703,24.922391891479492,25.044677734375
1.399999999,24.83069610595703,24.922391891479492,25.044677734375
1.399999999,24.83069610595703,24.922391891479492,25.044677734375
1.399999999,24.83069610595703,24.922391891479492,25.044677734375
1.42,24.83069610595703,24.922391891479492,25.044677734375
1.42,24.83069610595703,24.922391891479492,25.044677734375
1.42,24.83069610595703,24.922391891479492,25.044677734375
1.42,24.83069610595703,24.922391891479492,25.044677734375
1.44,24.83069610595703,24.922391891479492,25.044677734375
1.44,24.83069610595703,24.922391891479492,25.044677734375
1.44,24.83069610595703,24.922391891479492,25.044677734375
1.46,24.83069610595703,24.922391891479492,25.044677734375
1.46,24.83069610595703,24.922391891479492,25.044677734375
1.46,24.83069610595703,24.922391891479492,25.044677734375
1.46,24.83069610595703,24.922391891479492,25.044677734375
1.48,24.83069610595703,24.922391891479492,25.221614837646484
1.48,24.83069610595703,24.922391891479492,25.221614837646484
1.48,24.83069610595703,24.922391891479492,25.221614837646484
1.5,24.83069610595703,24.922391891479492,25.221614837646484
1.5,24.83069610595703,24.922391891479492,25.221614837646484
1.5,24.83069610595703,24.922391891479492,25.221614837646484
1.5,24.83069610595703,24.922391891479492,25.221614837646484
1.52,24.965715408325195,25.45478630065918,25.221614837646484
1.52,24.965715408325195,25.45478630065918,25.221614837646484
1.52,24.965715408325195,25.45478630065918,25.221614837646484
1.54,24.965715408325195,25.45478630065918,25.221614837646484
1.54,24.965715408325195,25.45478630065918,25.221614837646484
1.54,24.965715408325195,25.45478630065918,25.221614837646484
1.54,24.965715408325195,25.45478630065918,25.221614837646484
1.56,24.965715408325195,25.45478630065918,25.221614837646484
1.56,24.965715408325195,25.45478630065918,25.221614837646484
1.56,24.965715408325195,25.45478630065918,25.221614837646484
1.58,24.965715408325195,25.45478630065918,25.221614837646484
1.58,24.965715408325195,25.45478630065918,25.221614837646484
1.58,24.965715408325195,25.45478630065918,25.221614837646484
1.58,24.965715408325195,25.45478630065918,25.221614837646484
