x,In,Out,Radiator
0.0,25.036630630493164,24.5213623046875,24.62244415283203
0.0,25.036630630493164,24.5213623046875,24.62244415283203
0.0,25.056472778320312,24.5213623046875,24.62244415283203
0.0,25.056472778320312,24.5213623046875,24.62244415283203
0.0,25.056472778320312,24.5213623046875,24.62244415283203
0.04000000100000989,25.056472778320312,24.5213623046875,24.62244415283203
0.04000000100000989,25.056472778320312,24.5213623046875,24.62244415283203
0.04000000100000989,25.056472778320312,24.5213623046875,24.62244415283203
0.04000000100000989,25.056472778320312,24.5213623046875,24.62244415283203
0.04000000100000989,25.056472778320312,24.5213623046875,24.62244415283203
0.04000000100000989,25.056472778320312,24.5213623046875,24.822038650512695
0.04000000100000989,25.056472778320312,24.5213623046875,24.822038650512695
0.04000000100000989,25.056472778320312,24.5213623046875,24.822038650512695
0.04000000100000989,25.056472778320312,24.5213623046875,24.822038650512695
0.0799999999999983,25.056472778320312,24.5213623046875,25.116575241088867
0.0799999999999983,25.056472778320312,24.5213623046875,25.116575241088867
0.0799999999999983,25.056472778320312,24.5213623046875,25.116575241088867
0.0799999999999983,24.810413360595703,24.753202438354492,25.057846069335938
0.0799999999999983,24.810413360595703,24.753202438354492,25.057846069335938
0.12000000100000818,24.810413360595703,24.753202438354492,25.057846069335938
0.12000000100000818,24.810413360595703,24.753202438354492,25.057846069335938
0.12000000100000818,24.810413360595703,24.753202438354492,25.057846069335938
0.12000000100000818,25.30375862121582,24.753202438354492,25.057846069335938
0.12000000100000818,25.30375862121582,24.753202438354492,25.057846069335938
0.1600000000000108,25.30375862121582,24.753202438354492,25.057846069335938
0.1600000000000108,25.30375862121582,24.753202438354492,25.057846069335938
0.18000000100001046,25.30375862121582,24.753202438354492,25.338863372802734
0.18000000100001046,25.30375862121582,24.753202438354492,25.338863372802734
0.18000000100001046,25.30375862121582,24.753202438354492,25.338863372802734
0.18000000100001046,25.30375862121582,24.884654998779297,25.338863372802734
0.18000000100001046,25.30375862121582,24.884654998779297,25.338863372802734
0.21999999999999886,25.30375862121582,24.884654998779297,25.216413497924805
0.21999999999999886,25.30375862121582,24.884654998779297,25.216413497924805
