x,Y
5.3485116204775265,-1.3872006146204955e-18
5.380934950962566,-4.36788288770543e-19
5.413358281447632,-2.9929388067444797e-19
5.445773477891954,-4.6112808659755707e-10
5.478189083194687,-8.746832802065225e-10
5.510604852694258,-1.2298712592448154e-09
5.5441861438919116,-1.5249024227809595e-09
5.577765475943064,-1.0021862034459472e-09
5.611355837601725,-5.89618232080388e-10
5.644950196231264,-1.9128956347961093e-10
5.678544029376903,-7.293233318704864e-13
5.71212572682791,-7.019100188790869e-13
5.745707379189268,-6.867609310999228e-13
5.745707379189268,-6.867609310999228e-13
5.779289031426942,-6.598967697711552e-13
5.812870683523978,-6.243172087876439e-13
5.846452335474393,-5.83235389117888e-13
5.880033987283298,-5.396534858224194e-13
5.913615638965899,-4.959926034610966e-13
5.9471972905456605,-4.5382570670171573e-13
5.980778942051866,-4.1376629046782497e-13
6.015497331475997,-1.0294603935225108e-16
6.050208355893624,1.6962406516006762e-18
6.084919381950766,1.4556649973453051e-18
6.084919381950766,1.4556649973453051e-18
6.119630408007591,1.4953756224482608e-18
6.154332750212281,4.948222872250237e-10
6.189035577525852,9.423501360871486e-10
6.223738576281138,1.3295141006739245e-09
6.258441543042936,1.6386177606903538e-09
6.293145361171242,1.7094263075575264e-09
6.327859610947843,9.618738431335476e-10
6.362588809393999,3.030092506040808e-10
6.397318507389851,7.67006135254239e-13
6.432029642477874,7.261025435630937e-13
6.466740669191479,7.108027009841205e-13
6.502559354125551,7.029039180794722e-13
6.538370853471254,6.620295805918074e-13
6.5741823542171876,6.148172200409556e-13
6.609993854795098,5.650683476847247e-13
6.645805355227941,5.157281704434327e-13
6.645805355227941,5.157281704434327e-13
6.681616855548906,4.685178327680627e-13
6.7174283548413225,2.4425546475145096e-16
6.753239855250432,-2.3428631550799964e-18
6.789051355805772,-1.9132856644068735e-18
6.824862856361137,-1.831172967011062e-18
6.860674356916532,1.7112844861395046e-19
6.896476859423767,-5.085884047843584e-10
6.932279735523796,-9.61294265581147e-10
6.968082681873557,-1.3414633235226412e-09
7.004963938898089,-1.6372992179050898e-09
7.041841630130854,-1.357369892784812e-09
7.078735824226254,-5.509059988187057e-10
7.115641130943106,-9.951004267339317e-11
7.152532091321056,-7.836273857998559e-13
7.189415354729044,-7.551087608363902e-13
7.189415354729044,-7.551087608363902e-13
7.226298604194924,-7.226578760161903e-13
7.263181853473826,-6.788987586689379e-13
7.300065102560281,-6.28483690426034e-13
7.336948351466199,-5.756383411057547e-13
7.373831600218815,-5.235367851696275e-13
7.410714848772858,-4.3195537071783527e-13
7.447598096459118,-1.8867635275811247e-17
7.484481345344781,1.785758666886757e-18
7.52241431885518,1.8731314057977934e-18
