x,Yaw
36.5,6.56494980229435e-08
36.5,6.56494980229435e-08
36.54,7.237500864743573e-08
36.54,7.237500864743573e-08
36.54,7.237500864743573e-08
36.54,7.237500864743573e-08
36.58,8.923896905010441e-08
36.58,8.923896905010441e-08
36.58,8.923896905010441e-08
36.58,8.923896905010441e-08
36.619999999,2.6579350911609907e-07
36.64,2.2437521462302847e-07
36.64,2.2437521462302847e-07
36.64,2.2437521462302847e-07
36.64,2.2437521462302847e-07
36.64,2.2437521462302847e-07
36.68,2.612154544013541e-07
36.68,2.612154544013541e-07
36.68,2.612154544013541e-07
36.68,2.612154544013541e-07
36.72,3.27320191233189e-07
36.72,3.27320191233189e-07
36.72,3.27320191233189e-07
36.76,3.782883514787365e-07
36.76,3.782883514787365e-07
36.78,1.4341555137940483e-07
36.78,1.4341555137940483e-07
36.78,1.4341555137940483e-07
36.78,1.4341555137940483e-07
36.82,1.9768939901318233e-07
36.82,1.9768939901318233e-07
36.82,1.9768939901318233e-07
36.82,1.9768939901318233e-07
36.86,2.2999808690596446e-07
36.86,2.2999808690596446e-07
36.86,2.2999808690596446e-07
36.86,2.2999808690596446e-07
36.9,2.1230501775476772e-07
36.9,2.1230501775476772e-07
36.9,2.1230501775476772e-07
36.9,2.1230501775476772e-07
36.9,2.1230501775476772e-07
36.94,1.7564026674216668e-07
36.94,1.7564026674216668e-07
36.96,2.342353840879071e-08
36.96,2.342353840879071e-08
36.96,2.342353840879071e-08
36.96,2.342353840879071e-08
36.96,2.342353840879071e-08
37.0,4.8459158056299065e-08
37.0,4.8459158056299065e-08
37.0,4.8459158056299065e-08
37.0,4.8459158056299065e-08
37.04,1.1252447507460891e-07
37.04,1.1252447507460891e-07
37.04,1.1252447507460891e-07
37.04,1.1252447507460891e-07
37.04,1.1252447507460891e-07
37.08,1.5432785045571584e-07
37.08,1.5432785045571584e-07
37.08,1.5432785045571584e-07
37.08,1.5432785045571584e-07
37.119999999,2.1873182132984147e-07
37.119999999,2.1873182132984147e-07
37.14,2.803607609123444e-07
37.14,2.803607609123444e-07
37.14,2.803607609123444e-07
37.14,2.803607609123444e-07
37.18,3.0219834837497723e-07
37.18,3.0219834837497723e-07
37.18,3.0219834837497723e-07
37.18,3.0219834837497723e-07
37.18,3.0219834837497723e-07
37.22,3.499042152146696e-07
37.22,3.499042152146696e-07
37.22,3.499042152146696e-07
37.22,3.499042152146696e-07
37.26,2.9396408092057404e-07
37.26,2.9396408092057404e-07
37.28,9.986513995520004e-08
37.28,9.986513995520004e-08
37.28,9.986513995520004e-08
37.28,9.986513995520004e-08
37.32,2.0962593051642602e-07
37.32,2.0962593051642602e-07
37.32,2.0962593051642602e-07
37.32,2.0962593051642602e-07
37.32,2.0962593051642602e-07
37.36,2.1622513200304098e-07
37.36,2.1622513200304098e-07
37.36,2.1622513200304098e-07
37.36,2.1622513200304098e-07
37.4,1.594757362546918e-07
37.4,1.594757362546918e-07
37.4,1.594757362546918e-07
37.4,1.594757362546918e-07
37.44,6.847712789700476e-08
37.44,6.847712789700476e-08
37.44,6.847712789700476e-08
37.46,6.098537424678492e-08
37.46,6.098537424678492e-08
37.46,6.098537424678492e-08
37.46,6.098537424678492e-08
37.46,6.098537424678492e-08
37.5,9.058979111714091e-08
37.5,9.058979111714091e-08
37.5,9.058979111714091e-08
37.5,9.058979111714091e-08
37.54,1.7190801057486283e-07
37.54,1.7190801057486283e-07
37.54,1.7190801057486283e-07
37.54,1.7190801057486283e-07
37.54,1.7190801057486283e-07
37.58,2.3472704639551533e-07
37.58,2.3472704639551533e-07
37.58,2.3472704639551533e-07
37.58,2.3472704639551533e-07
37.619999999,2.2942006747617135e-07
37.619999999,2.2942006747617135e-07
37.64,3.163809478533212e-07
37.64,3.163809478533212e-07
37.64,3.163809478533212e-07
37.64,3.163809478533212e-07
37.64,3.163809478533212e-07
37.68,4.114039660323884e-07
37.68,4.114039660323884e-07
37.68,4.114039660323884e-07
37.68,4.114039660323884e-07
37.72,1.283779781589511e-07
37.72,1.283779781589511e-07
37.72,1.283779781589511e-07
37.72,1.283779781589511e-07
37.72,1.283779781589511e-07
37.76,1.931306473719411e-07
37.76,1.931306473719411e-07
37.78,1.4083227511920664e-07
37.78,1.4083227511920664e-07
37.78,1.4083227511920664e-07
37.78,1.4083227511920664e-07
37.82,2.677747229188538e-07
37.82,2.677747229188538e-07
37.82,2.677747229188538e-07
37.82,2.677747229188538e-07
37.86,1.6994884712096558e-07
37.86,1.6994884712096558e-07
37.86,1.6994884712096558e-07
37.86,1.6994884712096558e-07
37.86,1.6994884712096558e-07
37.9,7.598600430187277e-08
37.9,7.598600430187277e-08
37.9,7.598600430187277e-08
37.9,7.598600430187277e-08
37.94,9.834166546574257e-08
37.94,9.834166546574257e-08
37.94,9.834166546574257e-08
37.96,1.2763826068547048e-07
37.96,1.2763826068547048e-07
37.96,1.2763826068547048e-07
37.96,1.2763826068547048e-07
38.0,2.6840915429712604e-07
38.0,2.6840915429712604e-07
38.0,2.6840915429712604e-07
38.04,1.5268491814808408e-07
38.04,1.5268491814808408e-07
38.04,1.5268491814808408e-07
38.04,1.5268491814808408e-07
38.08,3.084417075841987e-07
38.08,3.084417075841987e-07
38.08,3.084417075841987e-07
38.08,3.084417075841987e-07
38.119999999,3.9579372643986674e-07
38.119999999,3.9579372643986674e-07
38.119999999,3.9579372643986674e-07
38.14,3.808830508688002e-07
38.14,3.808830508688002e-07
38.14,3.808830508688002e-07
38.14,3.808830508688002e-07
38.18,1.1475229463874151e-07
38.18,1.1475229463874151e-07
38.18,1.1475229463874151e-07
38.18,1.1475229463874151e-07
38.18,1.1475229463874151e-07
38.22,1.1029666936946549e-07
38.22,1.1029666936946549e-07
38.22,1.1029666936946549e-07
38.22,1.1029666936946549e-07
38.26,2.3627851646643827e-07
38.26,2.3627851646643827e-07
38.28,1.7335911135391534e-07
38.28,1.7335911135391534e-07
38.28,1.7335911135391534e-07
38.28,1.7335911135391534e-07
38.28,1.7335911135391534e-07
38.32,2.6314058794798516e-07
38.32,2.6314058794798516e-07
38.32,2.6314058794798516e-07
38.32,2.6314058794798516e-07
38.36,1.0639761927068356e-07
38.36,1.0639761927068356e-07
38.36,1.0639761927068356e-07
38.36,1.0639761927068356e-07
38.4,9.234829889139649e-08
38.4,9.234829889139649e-08
38.4,9.234829889139649e-08
38.4,9.234829889139649e-08
38.4,9.234829889139649e-08
38.44,1.5694851693064307e-07
38.44,1.5694851693064307e-07
38.46,2.8173709568432097e-07
38.46,2.8173709568432097e-07
38.46,2.8173709568432097e-07
38.46,2.8173709568432097e-07
38.5,2.995353605411903e-07
38.5,2.995353605411903e-07
38.54,3.0412811438615544e-07
38.54,3.0412811438615544e-07
38.58,4.2420026474855934e-07
38.58,4.2420026474855934e-07
38.619999999,4.0614317101734874e-07
38.64,3.5615123789800534e-07
38.64,3.5615123789800534e-07
38.68,1.1354481563511321e-07
38.68,1.1354481563511321e-07
38.72,2.194623676035955e-07
38.72,2.194623676035955e-07
38.76,3.0335754611498496e-07
38.78,3.2340636627718413e-07
38.78,3.2340636627718413e-07
38.82,3.3911317415378174e-07
38.82,3.3911317415378174e-07
38.86,2.472207687296212e-07
38.86,2.472207687296212e-07
38.9,1.6188047370566067e-07
38.9,1.6188047370566067e-07
38.94,8.156572133256788e-08
38.96,1.1457228317717468e-07
39.0,1.1781733467009152e-07
39.0,1.1781733467009152e-07
39.04,2.0418082467228101e-07
39.04,2.0418082467228101e-07
39.08,2.260322974693428e-07
39.08,2.260322974693428e-07
39.119999999,2.2409470744737548e-07
39.14,3.535828544537789e-07
39.14,3.535828544537789e-07
39.18,4.285761621772996e-07
39.22,3.762945411803045e-07
39.22,3.762945411803045e-07
39.26,3.168863813429231e-07
39.28,1.1687871865433125e-07
39.32,1.7094698550412339e-07
39.32,1.7094698550412339e-07
39.36,-0.04735784597577155
39.36,-0.04735784597577155
39.4,0.5115643458445367
39.4,0.5115643458445367
39.44,0.6747855020791715
39.46,0.34252498144078314
39.46,0.34252498144078314
39.5,0.5799730302920625
39.54,0.8232578886706222
39.54,0.8232578886706222
39.54,0.8232578886706222
39.58,1.1024425085407368
39.58,1.1024425085407368
39.619999999,1.3647048380224658
39.64,1.9392560172093096
39.64,1.9392560172093096
39.68,2.147596386697223
39.72,2.2521650213237088
39.72,2.2521650213237088
39.76,2.1046339082342156
39.78,1.609251203025774
39.82,1.271275135648136
39.86,0.9287125026745954
39.86,0.9287125026745954
39.9,0.5115767216869999
39.94,0.07514199596911292
39.96,0.24525329771522164
39.96,0.24525329771522164
40.0,-0.23042598957970778
40.0,-0.23042598957970778
40.0,-0.23042598957970778
40.04,-0.7284948578506569
40.08,-1.2487877572220605
40.08,-1.2487877572220605
40.119999999,-1.7879841933427103
40.14,-2.5572894494329774
40.14,-2.5572894494329774
40.18,-3.0689904087950675
40.18,-3.0689904087950675
40.22,-3.769586384890027
40.26,-4.397258495979956
40.28,-4.284682653687465
40.32,-4.958840668650923
40.32,-4.958840668650923
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.36,-5.655590887874543
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.4,-6.351788613509335
40.44,-7.114804073263177
40.44,-7.114804073263177
40.44,-7.114804073263177
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.46,-7.808218971781999
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.5,-8.563292954362373
40.54,-9.343043274121886
40.54,-9.343043274121886
40.54,-9.343043274121886
40.54,-9.343043274121886
40.54,-9.343043274121886
40.54,-9.343043274121886
40.54,-9.343043274121886
40.54,-9.343043274121886
40.58,-10.139095278473269
40.58,-10.139095278473269
40.58,-10.139095278473269
40.58,-10.139095278473269
40.58,-10.139095278473269
40.58,-10.139095278473269
40.58,-10.139095278473269
40.619999999,-10.962864421098734
40.619999999,-10.962864421098734
40.619999999,-10.962864421098734
40.619999999,-10.962864421098734
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.64,-11.334736714447189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.68,-12.258075650419189
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.72,-13.412107572290441
40.76,-14.361943486733102
40.76,-14.361943486733102
40.76,-14.361943486733102
40.76,-14.361943486733102
40.76,-14.361943486733102
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.78,-14.512200753313246
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.82,-15.410239087167529
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.86,-16.367933035983203
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.9,-17.27389336771182
40.94,-18.013345032193325
40.94,-18.013345032193325
40.94,-18.013345032193325
40.94,-18.013345032193325
40.94,-18.013345032193325
40.94,-18.013345032193325
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
40.96,-18.914399287208262
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.0,-19.911573690036988
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.04,-20.97783935900648
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.08,-21.491155172968615
41.119999999,-22.31602010152865
41.119999999,-22.31602010152865
41.14,-22.06642946392845
41.14,-22.06642946392845
