x,Vx,Vy,Speed
36.5,3.1577083855865307,-3.0289316408211127e-08,3.157708385586531
36.5,3.1577083855865307,-3.0289316408211127e-08,3.157708385586531
36.54,3.1570006664558705,-9.818849065577112e-09,3.1570006664558705
36.54,3.1570006664558705,-9.818849065577112e-09,3.1570006664558705
36.54,3.1570006664558705,-9.818849065577112e-09,3.1570006664558705
36.54,3.1570006664558705,-9.818849065577112e-09,3.1570006664558705
36.58,3.1576668983528635,-8.283451244279855e-09,3.1576668983528635
36.58,3.1576668983528635,-8.283451244279855e-09,3.1576668983528635
36.58,3.1576668983528635,-8.283451244279855e-09,3.1576668983528635
36.58,3.1576668983528635,-8.283451244279855e-09,3.1576668983528635
36.619999999,3.156932275029577,-3.4705263383992275e-09,3.156932275029577
36.64,3.1578850360593442,-4.791211440135951e-09,3.1578850360593442
36.64,3.1578850360593442,-4.791211440135951e-09,3.1578850360593442
36.64,3.1578850360593442,-4.791211440135951e-09,3.1578850360593442
36.64,3.1578850360593442,-4.791211440135951e-09,3.1578850360593442
36.64,3.1578850360593442,-4.791211440135951e-09,3.1578850360593442
36.68,3.1566727922166185,3.198542466368507e-09,3.1566727922166185
36.68,3.1566727922166185,3.198542466368507e-09,3.1566727922166185
36.68,3.1566727922166185,3.198542466368507e-09,3.1566727922166185
36.68,3.1566727922166185,3.198542466368507e-09,3.1566727922166185
36.72,3.157799083705074,9.589577231670394e-09,3.157799083705074
36.72,3.157799083705074,9.589577231670394e-09,3.157799083705074
36.72,3.157799083705074,9.589577231670394e-09,3.157799083705074
36.76,3.1512722049753217,1.3871477866733955e-09,3.1512722049753217
36.76,3.1512722049753217,1.3871477866733955e-09,3.1512722049753217
36.78,3.144712538563311,-1.1025107615687433e-08,3.144712538563311
36.78,3.144712538563311,-1.1025107615687433e-08,3.144712538563311
36.78,3.144712538563311,-1.1025107615687433e-08,3.144712538563311
36.78,3.144712538563311,-1.1025107615687433e-08,3.144712538563311
36.82,3.126564906660468,-1.2731934404059364e-08,3.126564906660468
36.82,3.126564906660468,-1.2731934404059364e-08,3.126564906660468
36.82,3.126564906660468,-1.2731934404059364e-08,3.126564906660468
36.82,3.126564906660468,-1.2731934404059364e-08,3.126564906660468
36.86,3.0998967791011056,-1.3865816626005064e-08,3.0998967791011056
36.86,3.0998967791011056,-1.3865816626005064e-08,3.0998967791011056
36.86,3.0998967791011056,-1.3865816626005064e-08,3.0998967791011056
36.86,3.0998967791011056,-1.3865816626005064e-08,3.0998967791011056
36.9,3.064855613768428,-1.805160046501629e-08,3.064855613768428
36.9,3.064855613768428,-1.805160046501629e-08,3.064855613768428
36.9,3.064855613768428,-1.805160046501629e-08,3.064855613768428
36.9,3.064855613768428,-1.805160046501629e-08,3.064855613768428
36.9,3.064855613768428,-1.805160046501629e-08,3.064855613768428
36.94,3.023060545113428,-2.962964300134419e-08,3.023060545113428
36.94,3.023060545113428,-2.962964300134419e-08,3.023060545113428
36.96,3.0034195461787823,-3.308493172019296e-08,3.0034195461787823
36.96,3.0034195461787823,-3.308493172019296e-08,3.0034195461787823
36.96,3.0034195461787823,-3.308493172019296e-08,3.0034195461787823
36.96,3.0034195461787823,-3.308493172019296e-08,3.0034195461787823
36.96,3.0034195461787823,-3.308493172019296e-08,3.0034195461787823
37.0,2.9617988204593773,-1.64740558026572e-08,2.9617988204593773
37.0,2.9617988204593773,-1.64740558026572e-08,2.9617988204593773
37.0,2.9617988204593773,-1.64740558026572e-08,2.9617988204593773
37.0,2.9617988204593773,-1.64740558026572e-08,2.9617988204593773
