x,Vx,Vy,Speed
36.5,2.9617988204593773,-1.64740558026572e-08,2.9617988204593773
36.5,2.9617988204593773,-1.64740558026572e-08,2.9617988204593773
36.54,2.942382211872638,-1.7053563457547896e-08,2.942382211872638
36.54,2.942382211872638,-1.7053563457547896e-08,2.942382211872638
36.54,2.9208437919267736,-1.0828152750094594e-08,2.9208437919267736
36.54,2.9208437919267736,-1.0828152750094594e-08,2.9208437919267736
36.58,2.899384511568572,-1.0185137784799384e-08,2.899384511568572
36.58,2.899384511568572,-1.0185137784799384e-08,2.899384511568572
36.58,2.880771807524187,-7.201466089670819e-09,2.880771807524187
36.58,2.880771807524187,-7.201466089670819e-09,2.880771807524187
36.619999999,2.859244317948152,-5.851034263341961e-09,2.859244317948152
36.64,2.8387462007109145,-1.7828202529773555e-09,2.8387462007109145
36.64,2.8387462007109145,-1.7828202529773555e-09,2.8387462007109145
36.64,2.839428667796141,2.2820269480027853e-09,2.839428667796141
36.64,2.839428667796141,2.2820269480027853e-09,2.839428667796141
36.64,2.859287405267048,6.997331924699371e-09,2.859287405267048
36.68,2.859287405267048,6.997331924699371e-09,2.859287405267048
36.68,2.8914924555805657,9.719736717537533e-09,2.8914924555805657
36.68,2.8914924555805657,9.719736717537533e-09,2.8914924555805657
36.68,2.9242736687328463,1.1154475764185256e-08,2.9242736687328463
36.72,2.9242736687328463,1.1154475764185256e-08,2.9242736687328463
36.72,2.961163467306831,5.537282548386085e-09,2.961163467306831
36.72,2.961163467306831,5.537282548386085e-09,2.961163467306831
36.76,2.9987875218790627,9.884512856507083e-10,2.9987875218790627
36.76,2.9987875218790627,9.884512856507083e-10,2.9987875218790627
36.78,3.039569003188685,-1.92316733644799e-09,3.039569003188685
36.78,3.039569003188685,-1.92316733644799e-09,3.039569003188685
36.78,3.081181435103022,-1.877918434666266e-08,3.081181435103022
36.78,3.081181435103022,-1.877918434666266e-08,3.081181435103022
36.82,3.124202938611123,-1.3809271116812119e-08,3.124202938611123
36.82,3.124202938611123,-1.3809271116812119e-08,3.124202938611123
36.82,3.171855402694791,-1.505724567786909e-08,3.171855402694791
36.82,3.171855402694791,-1.505724567786909e-08,3.171855402694791
36.86,3.1985301533146187,-1.6933512713400974e-08,3.1985301533146187
36.86,3.1985301533146187,-1.6933512713400974e-08,3.1985301533146187
36.86,3.208955415901422,-1.6172057448779647e-08,3.208955415901422
36.86,3.208955415901422,-1.6172057448779647e-08,3.208955415901422
36.9,3.207199887220952,-2.0310114690763407e-08,3.207199887220952
36.9,3.207199887220952,-2.0310114690763407e-08,3.207199887220952
36.9,3.2095243051488453,-2.7589123634154863e-08,3.2095243051488453
36.9,3.2095243051488453,-2.7589123634154863e-08,3.2095243051488453
36.9,3.2095243051488453,-2.7589123634154863e-08,3.2095243051488453
36.94,3.207069491099915,-3.077013757002262e-08,3.2070694910999156
36.94,3.207069491099915,-3.077013757002262e-08,3.2070694910999156
36.96,3.208617806549955,-3.2725388279615087e-08,3.2086178065499555
36.96,3.208617806549955,-3.2725388279615087e-08,3.2086178065499555
36.96,3.2083974097422705,-3.090236954162719e-08,3.208397409742271
36.96,3.2083974097422705,-3.090236954162719e-08,3.208397409742271
36.96,3.2083974097422705,-3.090236954162719e-08,3.208397409742271
37.0,3.207003300219834,-9.9990477784581e-09,3.207003300219834
37.0,3.207003300219834,-9.9990477784581e-09,3.207003300219834
37.0,3.2093742604998865,-1.3709182442684702e-08,3.2093742604998865
