x,In,Out,Radiator
0.7,25.020221710205078,24.728227615356445,24.65521240234375
0.7,25.020221710205078,24.728227615356445,24.65521240234375
0.72,25.020221710205078,24.728227615356445,24.65521240234375
0.72,25.020221710205078,24.728227615356445,24.65521240234375
0.72,25.020221710205078,24.728227615356445,24.65521240234375
0.74,25.020221710205078,24.728227615356445,24.65521240234375
0.74,25.020221710205078,24.728227615356445,24.65521240234375
0.74,25.020221710205078,24.728227615356445,24.65521240234375
0.74,25.020221710205078,24.728227615356445,24.65521240234375
0.76,25.020221710205078,25.32232666015625,25.10400390625
0.76,25.020221710205078,25.32232666015625,25.10400390625
0.76,25.020221710205078,25.32232666015625,25.10400390625
0.76,25.020221710205078,25.32232666015625,25.10400390625
0.78,24.626792907714844,25.32232666015625,25.10400390625
0.78,24.626792907714844,25.32232666015625,25.10400390625
0.78,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.8,24.626792907714844,25.32232666015625,25.10400390625
0.84,24.626792907714844,25.32232666015625,25.10400390625
0.84,24.626792907714844,25.32232666015625,25.10400390625
0.84,24.626792907714844,25.32232666015625,25.10400390625
0.84,24.626792907714844,25.32232666015625,25.10400390625
0.86,24.626792907714844,25.32232666015625,25.10400390625
0.86,24.626792907714844,25.32232666015625,25.10400390625
0.86,24.626792907714844,25.32232666015625,25.10400390625
0.86,24.626792907714844,25.32232666015625,25.10400390625
0.88,24.626792907714844,25.32232666015625,25.10400390625
0.88,24.626792907714844,25.32232666015625,25.10400390625
0.88,24.626792907714844,25.32232666015625,25.10400390625
0.9,25.000783920288086,25.310039520263672,24.710689544677734
0.9,25.000783920288086,25.310039520263672,24.710689544677734
0.9,25.000783920288086,25.310039520263672,24.710689544677734
0.9,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.92,25.000783920288086,25.310039520263672,24.710689544677734
0.96,25.000783920288086,25.310039520263672,24.710689544677734
0.96,25.000783920288086,25.310039520263672,24.710689544677734
0.96,25.000783920288086,25.310039520263672,24.710689544677734
0.96,25.000783920288086,25.310039520263672,24.710689544677734
