x,Yaw
107.179999999,9.712901460274027e-18
107.2,9.712901460274027e-18
107.22,9.712901460274027e-18
107.23999999899999,9.712901460274027e-18
107.23999999899999,9.712901460274027e-18
107.259999999,9.712901460274027e-18
107.28,9.712901460274027e-18
107.28,9.712901460274027e-18
107.299999999,9.712901460274027e-18
107.319999999,9.712901460274027e-18
107.319999999,9.712901460274027e-18
107.34,9.712901460274027e-18
107.36,9.712901460274027e-18
107.36,9.712901460274027e-18
107.37999999899999,9.712901460274027e-18
107.399999999,9.712901460274027e-18
107.399999999,9.712901460274027e-18
107.42,9.712901460274027e-18
107.44,9.712901460274027e-18
107.44,9.712901460274027e-18
107.459999999,9.712901460274027e-18
107.48,9.712901460274027e-18
107.48,9.712901460274027e-18
107.5,9.712901460274027e-18
107.51999999899999,9.712901460274027e-18
107.51999999899999,9.712901460274027e-18
107.539999999,9.712901460274027e-18
107.56,9.712901460274027e-18
107.56,9.712901460274027e-18
107.58,9.712901460274027e-18
107.599999999,9.712901460274027e-18
107.599999999,9.712901460274027e-18
107.62,9.712901460274027e-18
107.64,9.712901460274027e-18
107.64,9.712901460274027e-18
107.659999999,9.712901460274027e-18
107.679999999,9.712901460274027e-18
107.679999999,9.712901460274027e-18
107.7,9.712901460274027e-18
107.7,9.712901460274027e-18
107.72,9.712901460274027e-18
107.73999999899999,9.712901460274027e-18
107.73999999899999,9.712901460274027e-18
107.759999999,9.712901460274027e-18
107.78,9.712901460274027e-18
107.78,9.712901460274027e-18
107.799999999,9.712901460274027e-18
107.819999999,9.712901460274027e-18
107.819999999,9.712901460274027e-18
107.84,9.712901460274027e-18
107.86,9.712901460274027e-18
107.86,9.712901460274027e-18
107.87999999899999,9.712901460274027e-18
107.899999999,9.712901460274027e-18
107.92,9.712901460274027e-18
107.92,9.712901460274027e-18
107.94,9.712901460274027e-18
107.959999999,9.712901460274027e-18
107.959999999,9.712901460274027e-18
107.98,9.712901460274027e-18
108.0,9.712901460274027e-18
108.0,9.712901460274027e-18
108.01999999899999,9.712901460274027e-18
108.039999999,9.712901460274027e-18
108.039999999,9.712901460274027e-18
108.06,9.712901460274027e-18
108.08,9.712901460274027e-18
108.08,9.712901460274027e-18
108.09999999899999,9.712901460274027e-18
108.12,9.712901460274027e-18
108.12,9.712901460274027e-18
108.14,9.712901460274027e-18
108.159999999,9.712901460274027e-18
108.159999999,9.712901460274027e-18
108.179999999,9.712901460274027e-18
108.2,9.712901460274027e-18
108.2,9.712901460274027e-18
108.22,9.712901460274027e-18
108.23999999899999,9.712901460274027e-18
108.23999999899999,9.712901460274027e-18
108.259999999,9.712901460274027e-18
108.28,9.712901460274027e-18
108.28,9.712901460274027e-18
108.299999999,9.712901460274027e-18
108.319999999,9.712901460274027e-18
108.319999999,9.712901460274027e-18
108.34,9.712901460274027e-18
108.36,9.712901460274027e-18
108.36,9.712901460274027e-18
108.37999999899999,9.712901460274027e-18
108.37999999899999,9.712901460274027e-18
108.399999999,9.712901460274027e-18
108.42,9.712901460274027e-18
108.42,9.712901460274027e-18
108.44,9.712901460274027e-18
108.459999999,9.712901460274027e-18
108.459999999,9.712901460274027e-18
108.48,9.712901460274027e-18
108.5,9.712901460274027e-18
108.5,9.712901460274027e-18
108.51999999899999,9.712901460274027e-18
108.539999999,9.712901460274027e-18
108.539999999,9.712901460274027e-18
108.56,9.712901460274027e-18
108.58,9.712901460274027e-18
108.58,9.712901460274027e-18
108.599999999,9.712901460274027e-18
108.62,9.712901460274027e-18
108.62,9.712901460274027e-18
108.64,9.712901460274027e-18
108.659999999,9.712901460274027e-18
108.659999999,9.712901460274027e-18
108.679999999,9.712901460274027e-18
108.679999999,9.712901460274027e-18
108.7,9.712901460274027e-18
108.72,9.712901460274027e-18
108.72,9.712901460274027e-18
108.73999999899999,9.712901460274027e-18
108.759999999,9.712901460274027e-18
108.759999999,9.712901460274027e-18
108.78,9.712901460274027e-18
108.799999999,9.712901460274027e-18
108.799999999,9.712901460274027e-18
108.819999999,9.712901460274027e-18
108.84,9.712901460274027e-18
108.84,9.712901460274027e-18
108.86,9.712901460274027e-18
108.87999999899999,9.712901460274027e-18
108.87999999899999,9.712901460274027e-18
108.899999999,9.712901460274027e-18
108.92,9.712901460274027e-18
108.92,9.712901460274027e-18
108.94,9.712901460274027e-18
108.94,9.712901460274027e-18
108.959999999,9.712901460274027e-18
108.98,9.712901460274027e-18
108.98,9.712901460274027e-18
109.0,9.712901460274027e-18
109.01999999899999,9.712901460274027e-18
109.01999999899999,9.712901460274027e-18
109.039999999,9.712901460274027e-18
109.06,9.712901460274027e-18
109.06,9.712901460274027e-18
109.08,9.712901460274027e-18
109.09999999899999,9.712901460274027e-18
109.09999999899999,9.712901460274027e-18
109.12,9.712901460274027e-18
109.14,9.712901460274027e-18
109.14,9.712901460274027e-18
109.159999999,9.712901460274027e-18
109.179999999,9.712901460274027e-18
109.179999999,9.712901460274027e-18
109.2,9.712901460274027e-18
109.2,9.712901460274027e-18
109.22,9.712901460274027e-18
109.23999999899999,9.712901460274027e-18
109.23999999899999,9.712901460274027e-18
109.259999999,9.712901460274027e-18
109.28,9.712901460274027e-18
109.28,9.712901460274027e-18
109.299999999,9.712901460274027e-18
109.319999999,9.712901460274027e-18
109.319999999,9.712901460274027e-18
109.34,9.712901460274027e-18
109.36,9.712901460274027e-18
109.36,9.712901460274027e-18
109.37999999899999,9.712901460274027e-18
109.399999999,9.712901460274027e-18
109.399999999,9.712901460274027e-18
109.42,9.712901460274027e-18
109.44,9.712901460274027e-18
109.44,9.712901460274027e-18
109.459999999,9.712901460274027e-18
109.459999999,9.712901460274027e-18
109.48,9.712901460274027e-18
109.5,9.712901460274027e-18
109.5,9.712901460274027e-18
109.51999999899999,9.712901460274027e-18
109.539999999,9.712901460274027e-18
109.539999999,9.712901460274027e-18
109.56,9.712901460274027e-18
109.58,9.712901460274027e-18
109.58,9.712901460274027e-18
109.599999999,9.712901460274027e-18
109.62,9.712901460274027e-18
109.62,9.712901460274027e-18
109.64,9.712901460274027e-18
109.659999999,9.712901460274027e-18
109.659999999,9.712901460274027e-18
109.679999999,9.712901460274027e-18
109.7,9.712901460274027e-18
109.7,9.712901460274027e-18
109.72,9.712901460274027e-18
109.73999999899999,9.712901460274027e-18
109.73999999899999,9.712901460274027e-18
109.759999999,9.712901460274027e-18
109.759999999,9.712901460274027e-18
109.78,9.712901460274027e-18
109.799999999,9.712901460274027e-18
109.799999999,9.712901460274027e-18
109.819999999,9.712901460274027e-18
109.84,9.712901460274027e-18
109.84,9.712901460274027e-18
109.86,9.712901460274027e-18
109.87999999899999,9.712901460274027e-18
109.87999999899999,9.712901460274027e-18
