x,Pitot
0.0,3.691256523132324
0.0,3.691256523132324
0.04,3.691256523132324
0.060000000000000005,0.0
0.08000000000000002,0.0
0.08000000000000002,0.0
0.12000000000000002,0.0
0.12000000000000002,0.0
0.16,0.0
0.18000000000000002,0.0
0.18000000000000002,0.0
0.22000000000000003,0.0
0.24000000000000005,0.0
0.24000000000000005,4.117980003356934
0.28,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.30000000000000004,4.117980003356934
0.34,4.117980003356934
0.34,4.117980003356934
0.34,4.117980003356934
0.36000000000000004,0.06374470144510269
0.36000000000000004,0.06374470144510269
0.36000000000000004,0.06374470144510269
0.36000000000000004,0.06374470144510269
0.36000000000000004,0.06374470144510269
0.36000000000000004,0.06374470144510269
0.36000000000000004,0.06374470144510269
0.4,0.06374470144510269
0.4,0.06374470144510269
0.4,0.06374470144510269
0.4,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.42000000000000004,0.06374470144510269
0.46,0.06374470144510269
0.46,0.06374470144510269
0.46,0.06374470144510269
0.48000000000000004,2.6145100593566895
0.48000000000000004,2.6145100593566895
0.48000000000000004,2.6145100593566895
0.48000000000000004,2.6145100593566895
0.5,2.6145100593566895
0.5,2.6145100593566895
0.5,2.6145100593566895
0.52,2.6145100593566895
0.52,2.6145100593566895
0.52,2.6145100593566895
0.52,2.6145100593566895
0.54,2.6145100593566895
0.54,2.6145100593566895
0.54,2.6145100593566895
0.54,2.6145100593566895
0.54,2.6145100593566895
0.54,2.6145100593566895
0.54,2.6145100593566895
0.58,2.6145100593566895
0.58,2.6145100593566895
0.58,2.6145100593566895
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.62,0.0
0.62,0.0
0.62,0.0
0.64,0.0
0.64,0.0
0.64,0.0
0.64,0.0
0.66,0.0
0.66,0.0
0.66,0.0
0.66,0.0
0.66,0.0
0.66,0.0
0.66,0.0
0.7,0.0
0.7,0.0
0.7,0.0
0.72,0.0
0.72,0.0
0.72,0.0
0.72,0.0
0.74,0.0
0.74,0.0
0.74,0.0
0.74,0.0
0.76,0.0
0.76,0.0
0.76,0.0
0.76,0.0
0.78,0.0
0.78,0.0
0.78,0.0
0.78,0.0
0.8,0.0
0.8,0.0
0.8,0.0
0.8,0.0
0.8,0.0
0.8,0.0
0.8,0.0
0.84,0.0
0.84,0.0
0.84,0.0
0.86,0.0
0.86,0.0
0.86,0.0
0.88,0.0
0.88,0.6336806416511536
0.88,0.6336806416511536
0.88,0.6336806416511536
0.9,0.6336806416511536
0.9,0.6336806416511536
0.9,0.6336806416511536
0.92,0.6336806416511536
0.92,0.6336806416511536
0.92,0.6336806416511536
0.92,0.6336806416511536
0.92,0.6336806416511536
0.92,0.6336806416511536
0.92,0.6336806416511536
