x,Yaw
281.1,9.712901460274027e-18
281.1,9.712901460274027e-18
281.1,9.712901460274027e-18
281.139999999,9.712901460274027e-18
281.16,9.712901460274027e-18
281.16,9.712901460274027e-18
281.16,9.712901460274027e-18
281.199999999,9.712901460274027e-18
281.199999999,9.712901460274027e-18
281.199999999,9.712901460274027e-18
281.199999999,9.712901460274027e-18
281.24,9.712901460274027e-18
281.24,9.712901460274027e-18
281.24,9.712901460274027e-18
281.279999999,9.712901460274027e-18
281.279999999,9.712901460274027e-18
281.3,9.712901460274027e-18
281.3,9.712901460274027e-18
281.3,9.712901460274027e-18
281.339999999,9.712901460274027e-18
281.36,9.712901460274027e-18
281.36,9.712901460274027e-18
281.36,9.712901460274027e-18
281.399999999,9.712901460274027e-18
281.399999999,9.712901460274027e-18
281.42,9.712901460274027e-18
281.42,9.712901460274027e-18
281.42,9.712901460274027e-18
281.459999999,9.712901460274027e-18
281.48,9.712901460274027e-18
281.48,9.712901460274027e-18
281.48,9.712901460274027e-18
281.519999999,9.712901460274027e-18
281.519999999,9.712901460274027e-18
281.54,9.712901460274027e-18
281.54,9.712901460274027e-18
281.54,9.712901460274027e-18
281.579999999,9.712901460274027e-18
281.6,9.712901460274027e-18
281.6,9.712901460274027e-18
281.6,9.712901460274027e-18
281.6,9.712901460274027e-18
281.639999999,9.712901460274027e-18
281.66,9.712901460274027e-18
281.66,9.712901460274027e-18
281.66,9.712901460274027e-18
281.699999999,9.712901460274027e-18
281.699999999,9.712901460274027e-18
281.699999999,9.712901460274027e-18
281.74,9.712901460274027e-18
281.74,9.712901460274027e-18
281.74,9.712901460274027e-18
281.779999999,9.712901460274027e-18
281.779999999,9.712901460274027e-18
281.8,9.712901460274027e-18
281.8,9.712901460274027e-18
281.8,9.712901460274027e-18
281.839999999,9.712901460274027e-18
281.839999999,9.712901460274027e-18
281.86,9.712901460274027e-18
281.86,9.712901460274027e-18
281.86,9.712901460274027e-18
281.899999999,9.712901460274027e-18
281.92,9.712901460274027e-18
281.92,9.712901460274027e-18
281.92,9.712901460274027e-18
281.959999999,9.712901460274027e-18
281.959999999,9.712901460274027e-18
281.98,9.712901460274027e-18
281.98,9.712901460274027e-18
281.98,9.712901460274027e-18
282.019999999,9.712901460274027e-18
282.019999999,9.712901460274027e-18
282.04,9.712901460274027e-18
282.04,9.712901460274027e-18
282.04,9.712901460274027e-18
282.079999999,9.712901460274027e-18
282.1,9.712901460274027e-18
282.1,9.712901460274027e-18
282.1,9.712901460274027e-18
282.139999999,9.712901460274027e-18
282.139999999,9.712901460274027e-18
282.16,9.712901460274027e-18
282.16,9.712901460274027e-18
282.16,9.712901460274027e-18
282.199999999,9.712901460274027e-18
282.199999999,9.712901460274027e-18
282.199999999,9.712901460274027e-18
282.24,9.712901460274027e-18
