x,Vx,Vy,Speed
281.1,0.0,0.0,0.0
281.1,0.0,0.0,0.0
281.1,0.0,0.0,0.0
281.139999999,0.0,0.0,0.0
281.16,0.0,0.0,0.0
281.16,0.0,0.0,0.0
281.16,0.0,0.0,0.0
281.199999999,0.0,0.0,0.0
281.199999999,0.0,0.0,0.0
281.199999999,0.0,0.0,0.0
281.199999999,0.0,0.0,0.0
281.24,0.0,0.0,0.0
281.24,0.0,0.0,0.0
281.24,0.0,0.0,0.0
281.279999999,0.0,0.0,0.0
281.279999999,0.0,0.0,0.0
281.3,0.0,0.0,0.0
281.3,0.0,0.0,0.0
281.3,0.0,0.0,0.0
281.339999999,0.0,0.0,0.0
281.36,0.0,0.0,0.0
281.36,0.0,0.0,0.0
281.36,0.0,0.0,0.0
281.399999999,0.0,0.0,0.0
281.399999999,0.0,0.0,0.0
281.42,0.0,0.0,0.0
281.42,0.0,0.0,0.0
281.42,0.0,0.0,0.0
281.459999999,0.0,0.0,0.0
281.48,0.0,0.0,0.0
281.48,0.0,0.0,0.0
281.48,0.0,0.0,0.0
281.519999999,0.0,0.0,0.0
281.519999999,0.0,0.0,0.0
281.54,0.0,0.0,0.0
281.54,0.0,0.0,0.0
281.54,0.0,0.0,0.0
281.579999999,0.0,0.0,0.0
281.6,0.0,0.0,0.0
281.6,0.0,0.0,0.0
281.6,0.0,0.0,0.0
281.6,0.0,0.0,0.0
281.639999999,0.0,0.0,0.0
281.66,0.0,0.0,0.0
281.66,0.0,0.0,0.0
281.66,0.0,0.0,0.0
281.699999999,0.0,0.0,0.0
281.699999999,0.0,0.0,0.0
281.699999999,0.0,0.0,0.0
281.74,0.0,0.0,0.0
281.74,0.0,0.0,0.0
281.74,0.0,0.0,0.0
281.779999999,0.0,0.0,0.0
281.779999999,0.0,0.0,0.0
281.8,0.0,0.0,0.0
281.8,0.0,0.0,0.0
281.8,0.0,0.0,0.0
281.839999999,0.0,0.0,0.0
281.839999999,0.0,0.0,0.0
281.86,0.0,0.0,0.0
281.86,0.0,0.0,0.0
281.86,0.0,0.0,0.0
281.899999999,0.0,0.0,0.0
281.92,0.0,0.0,0.0
281.92,0.0,0.0,0.0
281.92,0.0,0.0,0.0
281.959999999,0.0,0.0,0.0
281.959999999,0.0,0.0,0.0
281.98,0.0,0.0,0.0
281.98,0.0,0.0,0.0
281.98,0.0,0.0,0.0
282.019999999,0.0,0.0,0.0
282.019999999,0.0,0.0,0.0
282.04,0.0,0.0,0.0
282.04,0.0,0.0,0.0
282.04,0.0,0.0,0.0
282.079999999,0.0,0.0,0.0
282.1,0.0,0.0,0.0
282.1,0.0,0.0,0.0
282.1,0.0,0.0,0.0
282.139999999,0.0,0.0,0.0
282.139999999,0.0,0.0,0.0
282.16,0.0,0.0,0.0
282.16,0.0,0.0,0.0
282.16,0.0,0.0,0.0
282.199999999,0.0,0.0,0.0
282.199999999,0.0,0.0,0.0
282.199999999,0.0,0.0,0.0
282.24,0.0,0.0,0.0
282.24,0.0,0.0,0.0
282.24,0.0,0.0,0.0
282.24,0.0,0.0,0.0
282.279999999,0.0,0.0,0.0
282.3,0.0,0.0,0.0
282.3,0.0,0.0,0.0
282.3,0.0,0.0,0.0
282.339999999,0.0,0.0,0.0
282.339999999,0.0,0.0,0.0
282.36,0.0,0.0,0.0
282.36,0.0,0.0,0.0
282.36,0.0,0.0,0.0
282.399999999,0.0,0.0,0.0
282.42,0.0,0.0,0.0
282.42,0.0,0.0,0.0
282.42,0.0,0.0,0.0
282.459999999,0.0,0.0,0.0
282.459999999,0.0,0.0,0.0
282.48,0.0,0.0,0.0
282.48,0.0,0.0,0.0
282.48,0.0,0.0,0.0
282.519999999,0.0,0.0,0.0
282.519999999,0.0,0.0,0.0
282.54,0.0,0.0,0.0
282.54,0.0,0.0,0.0
282.54,0.0,0.0,0.0
282.579999999,0.0,0.0,0.0
282.579999999,0.0,0.0,0.0
282.6,0.0,0.0,0.0
282.6,0.0,0.0,0.0
282.6,0.0,0.0,0.0
282.639999999,0.0,0.0,0.0
282.66,0.0,0.0,0.0
282.66,0.0,0.0,0.0
282.66,0.0,0.0,0.0
282.699999999,0.0,0.0,0.0
282.699999999,0.0,0.0,0.0
282.699999999,0.0,0.0,0.0
282.74,0.0,0.0,0.0
282.74,0.0,0.0,0.0
282.74,0.0,0.0,0.0
282.74,0.0,0.0,0.0
282.779999999,0.0,0.0,0.0
282.8,0.0,0.0,0.0
282.8,0.0,0.0,0.0
282.8,0.0,0.0,0.0
282.839999999,0.0,0.0,0.0
282.839999999,0.0,0.0,0.0
282.86,0.0,0.0,0.0
282.86,0.0,0.0,0.0
282.86,0.0,0.0,0.0
282.899999999,0.0,0.0,0.0
282.92,0.0,0.0,0.0
282.92,0.0,0.0,0.0
282.92,0.0,0.0,0.0
282.92,0.0,0.0,0.0
282.959999999,0.0,0.0,0.0
282.98,0.0,0.0,0.0
282.98,0.0,0.0,0.0
282.98,0.0,0.0,0.0
283.019999999,0.0,0.0,0.0
283.019999999,0.0,0.0,0.0
283.04,0.0,0.0,0.0
283.04,0.0,0.0,0.0
283.04,0.0,0.0,0.0
283.079999999,0.0,0.0,0.0
