x,FL,FR,RL,RR
0.0,0.019221439957618713,0.020133990794420242,0.020392755046486855,0.019901102408766747
0.019999999999999997,15.34004020690918,15.339033126831055,-15.298890113830566,-15.298929214477539
0.04,0.020539458841085434,0.020027410238981247,0.0193758737295866,0.02018642984330654
0.060000000000000005,0.020857403054833412,0.01977192983031273,0.01997777819633484,0.019826214760541916
0.08000000000000002,0.019196100533008575,0.01990506984293461,0.020133942365646362,0.020186278969049454
0.1,0.020452888682484627,0.019335046410560608,0.01966278813779354,0.019861197099089622
0.12000000000000002,0.019632350653409958,0.019651757553219795,0.020663807168602943,0.0203020628541708
0.14,0.019027408212423325,0.020103387534618378,0.019624967128038406,0.020098231732845306
0.16,0.01991819404065609,0.02024058997631073,0.019581574946641922,0.020830996334552765
0.18000000000000002,0.020391739904880524,0.018641004338860512,0.019183430820703506,0.019172141328454018
0.2,0.020108545199036598,0.0193722415715456,0.02057780511677265,0.018792863935232162
0.22000000000000003,0.020382512360811234,0.02048918977379799,0.020064538344740868,0.019640956073999405
0.24000000000000005,0.019651276990771294,0.019735969603061676,0.01996542140841484,0.020094748586416245
0.26,0.019882185384631157,0.020026331767439842,0.02044452726840973,0.019927754998207092
0.28,0.019102606922388077,0.020263921469449997,0.020958587527275085,0.018881842494010925
0.30000000000000004,0.02036096341907978,0.01976778544485569,0.019870107993483543,0.019224876537919044
0.30000000000000004,0.019353045150637627,0.019418219104409218,0.020769741386175156,0.01907888427376747
0.30000000000000004,0.019435521215200424,0.01977779157459736,0.020305082201957703,0.0205452349036932
0.30000000000000004,0.02033330127596855,0.01999341882765293,0.021057624369859695,0.02090882509946823
0.30000000000000004,0.020629018545150757,0.01951959915459156,0.0192415714263916,0.019339166581630707
0.30000000000000004,0.019320214167237282,0.01961137354373932,0.019781993702054024,0.02035664953291416
0.30000000000000004,0.01934543251991272,0.020432673394680023,0.020184226334095,0.019374771043658257
0.32,0.020546087995171547,0.020136764273047447,0.020166372880339622,0.019726546481251717
0.32,0.019660793244838715,0.02042565308511257,0.020076893270015717,0.019706597551703453
0.32,0.019642965868115425,0.02000742405653,0.0203503780066967,0.019403863698244095
0.32,0.020263811573386192,0.01978268474340439,0.02014932967722416,0.02010175585746765
0.34,0.01944594457745552,0.020405009388923645,0.01973063498735428,0.01931218057870865
0.34,0.01994527503848076,0.01991136558353901,0.020571304485201836,0.020142151042819023
0.34,0.01980079524219036,0.0194290429353714,0.01966792345046997,0.019619017839431763
0.34,0.019583655521273613,0.01932208053767681,0.01883082278072834,0.019281065091490746
0.36000000000000004,0.019913559779524803,0.020103977993130684,0.020128127187490463,0.020380912348628044
0.36000000000000004,0.020203763619065285,0.020031500607728958,0.020564304664731026,0.02117236703634262
0.36000000000000004,0.0195616465061903,0.019936030730605125,0.020093215629458427,0.01950995996594429
0.36000000000000004,0.019952526316046715,0.02007625810801983,0.02023738995194435,0.02016458846628666
0.38,0.01932217739522457,0.01833202689886093,0.02155314013361931,0.020901724696159363
0.38,0.020916979759931564,0.020475726574659348,0.02014109678566456,0.019460344687104225
0.38,0.02025890350341797,0.019979598000645638,0.020774545148015022,0.019296644255518913
0.4,0.019679753109812737,0.02025790512561798,0.019591672345995903,0.019997332245111465
0.4,0.01717761904001236,0.01733589358627796,0.022469665855169296,0.022619515657424927
0.4,0.0197894349694252,0.020280323922634125,0.020012324675917625,0.020820170640945435
0.4,0.02005779929459095,0.019994977861642838,0.019402731209993362,0.019495483487844467
0.42000000000000004,0.016409801319241524,0.016249949112534523,0.022578570991754532,0.023356713354587555
0.42000000000000004,0.019813744351267815,0.019430870190262794,0.01978396810591221,0.020336896181106567
0.42000000000000004,0.020649751648306847,0.019725589081645012,0.01926017366349697,0.020345216616988182
0.42000000000000004,0.019720222800970078,0.019571620970964432,0.02008100226521492,0.020227057859301567
0.44,0.015085570514202118,0.014899876900017262,0.025269338861107826,0.025356143712997437
0.44,0.019701603800058365,0.019526615738868713,0.02035367116332054,0.0202725138515234
