x,Y
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
-4.785931594607218e-12,-1.7660939788926146e-15
7.488593604712379e-06,-1.9115552783309454e-15
7.488593604712379e-06,-1.9115552783309454e-15
7.488593604712379e-06,-1.9115552783309454e-15
7.488593604712379e-06,-1.9115552783309454e-15
0.0007667223282734267,-1.6505240608198406e-14
0.0007667223282734267,-1.6505240608198406e-14
0.0007667223282734267,-1.6505240608198406e-14
0.002931571036795388,-4.3749583197977824e-14
0.002931571036795388,-4.3749583197977824e-14
0.002931571036795388,-4.3749583197977824e-14
0.002931571036795388,-4.3749583197977824e-14
0.006598696229656099,-7.259592871293282e-14
0.006598696229656099,-7.259592871293282e-14
0.006598696229656099,-7.259592871293282e-14
0.006598696229656099,-7.259592871293282e-14
0.011766142811912262,-1.0083903926586077e-13
0.011766142811912262,-1.0083903926586077e-13
0.011766142811912262,-1.0083903926586077e-13
0.018331222400316947,-1.2633911239583122e-13
0.018331222400316947,-1.2633911239583122e-13
0.018331222400316947,-1.2633911239583122e-13
0.018331222400316947,-1.2633911239583122e-13
0.026396311504757713,-1.5269184801086306e-13
0.026396311504757713,-1.5269184801086306e-13
0.026396311504757713,-1.5269184801086306e-13
0.026396311504757713,-1.5269184801086306e-13
0.03596255365982577,-1.7768460997890215e-13
0.03596255365982577,-1.7768460997890215e-13
0.03596255365982577,-1.7768460997890215e-13
0.046927684898515336,-1.9916429443671085e-13
