x,Yaw
8.92,9.712901460274027e-18
8.94,9.712901460274027e-18
8.959999998999999,9.712901460274027e-18
8.979999999,9.712901460274027e-18
9.0,9.712901460274027e-18
9.0,9.712901460274027e-18
9.02,9.712901460274027e-18
9.039999998999999,9.712901460274027e-18
9.059999998999999,9.712901460274027e-18
9.059999998999999,9.712901460274027e-18
9.08,9.712901460274027e-18
9.1,9.712901460274027e-18
9.119999999,9.712901460274027e-18
9.139999998999999,9.712901460274027e-18
9.139999998999999,9.712901460274027e-18
9.16,9.712901460274027e-18
9.18,9.712901460274027e-18
9.199999999,9.712901460274027e-18
9.199999999,9.712901460274027e-18
9.219999998999999,9.712901460274027e-18
9.24,9.712901460274027e-18
9.26,9.712901460274027e-18
9.279999999,9.712901460274027e-18
9.279999999,9.712901460274027e-18
9.299999998999999,9.712901460274027e-18
9.32,9.712901460274027e-18
9.34,9.712901460274027e-18
9.34,9.712901460274027e-18
9.359999999,9.712901460274027e-18
9.379999998999999,9.712901460274027e-18
9.4,9.712901460274027e-18
9.42,9.712901460274027e-18
9.42,9.712901460274027e-18
9.44,9.712901460274027e-18
9.459999998999999,9.712901460274027e-18
9.479999999,9.712901460274027e-18
9.5,9.712901460274027e-18
9.5,9.712901460274027e-18
9.52,9.712901460274027e-18
9.539999998999999,9.712901460274027e-18
9.559999999,9.712901460274027e-18
9.559999999,9.712901460274027e-18
9.58,9.712901460274027e-18
9.6,9.712901460274027e-18
9.619999999,9.712901460274027e-18
9.639999998999999,9.712901460274027e-18
9.639999998999999,9.712901460274027e-18
9.66,9.712901460274027e-18
9.68,9.712901460274027e-18
9.699999999,9.712901460274027e-18
9.699999999,9.712901460274027e-18
9.719999998999999,9.712901460274027e-18
9.74,9.712901460274027e-18
9.76,9.712901460274027e-18
9.779999999,9.712901460274027e-18
9.779999999,9.712901460274027e-18
9.799999998999999,9.712901460274027e-18
9.82,9.712901460274027e-18
9.84,9.712901460274027e-18
9.859999999,9.712901460274027e-18
9.879999998999999,9.712901460274027e-18
9.879999998999999,9.712901460274027e-18
9.9,9.712901460274027e-18
9.92,9.712901460274027e-18
9.94,9.712901460274027e-18
9.959999998999999,9.712901460274027e-18
9.979999999,9.712901460274027e-18
9.979999999,9.712901460274027e-18
10.0,9.712901460274027e-18
10.02,9.712901460274027e-18
