x,FL,FR,RL,RR
0.0,0.02025768905878067,0.020300624892115593,0.019170328974723816,0.02021089382469654
0.019999999999999997,0.020771918818354607,0.02000485360622406,0.018748925998806953,0.019842742010951042
0.04,0.019153980538249016,0.02034498006105423,0.020903121680021286,0.0202708151191473
0.060000000000000005,0.019659942016005516,0.019773805513978004,0.020571189001202583,0.02017267793416977
0.08000000000000002,0.0217048991471529,0.02027009427547455,0.021114841103553772,0.019692838191986084
0.1,0.01954761892557144,0.019034193828701973,0.019191550090909004,0.02062373235821724
0.12000000000000002,0.01969798468053341,0.01990572176873684,0.020015032961964607,0.019278179854154587
0.14,0.020344674587249756,0.02102343924343586,0.019192902371287346,0.020258372649550438
0.16,0.02041134424507618,0.01943988725543022,0.01977073773741722,0.020025642588734627
0.18000000000000002,0.02054331637918949,0.02106279321014881,0.0204288549721241,0.020018719136714935
0.2,0.02013423666357994,0.019784891977906227,0.019761402159929276,0.0198200773447752
0.22000000000000003,0.020314764231443405,0.01981869712471962,0.019851451739668846,0.019764579832553864
0.24000000000000005,0.019836394116282463,0.019903376698493958,0.020084785297513008,0.01976999081671238
0.26,0.01966266520321369,0.019269805401563644,0.020122496411204338,0.019726650789380074
0.28,0.02020919881761074,0.02031603641808033,0.019061332568526268,0.020312050357460976
0.30000000000000004,0.019942153245210648,0.02050827071070671,0.02028222754597664,0.019866451621055603
0.30000000000000004,0.01937812753021717,0.020443344488739967,0.020221984013915062,0.019936636090278625
0.30000000000000004,0.020303355529904366,0.019695620983839035,0.019098104909062386,0.019995639100670815
0.30000000000000004,0.02016158401966095,0.01939406618475914,0.02070166915655136,0.02052569016814232
0.30000000000000004,0.01962178945541382,0.02029910683631897,0.019690126180648804,0.020274778828024864
0.30000000000000004,0.020107364282011986,0.020289335399866104,0.019641639664769173,0.02088148705661297
0.30000000000000004,0.019620666280388832,0.019341904670000076,0.020174624398350716,0.020212186500430107
0.32,0.020367754623293877,0.020362330600619316,0.02031928487122059,0.019938897341489792
0.32,0.019701432436704636,0.019999416545033455,0.020228087902069092,0.019422272220253944
0.32,0.020038824528455734,0.019872652366757393,0.020552169531583786,0.02011416293680668
