x,Pitot
0.0,0.3461840748786926
0.019999999999999997,0.3461840748786926
0.04,0.3461840748786926
0.060000000000000005,0.3461840748786926
0.08000000000000002,-0.8433915972709656
0.1,-0.8433915972709656
0.12000000000000002,-0.8433915972709656
0.14,-0.8433915972709656
0.16,-0.8433915972709656
0.18000000000000002,-0.4398972690105438
0.2,-0.4398972690105438
0.22000000000000003,-0.4398972690105438
0.24000000000000005,-0.4398972690105438
0.26,-0.4398972690105438
0.28,2.471076250076294
0.30000000000000004,2.471076250076294
0.30000000000000004,2.471076250076294
0.30000000000000004,2.471076250076294
0.30000000000000004,2.471076250076294
0.30000000000000004,1.2287638187408447
0.30000000000000004,1.2287638187408447
0.30000000000000004,1.2287638187408447
0.32,1.2287638187408447
0.32,1.2287638187408447
0.32,-0.8269690871238708
0.34,-0.8269690871238708
0.34,-0.8269690871238708
0.34,-0.8269690871238708
0.34,-0.8269690871238708
0.34,-2.939568519592285
0.36000000000000004,-2.939568519592285
0.36000000000000004,-2.939568519592285
0.36000000000000004,-2.939568519592285
0.36000000000000004,-2.939568519592285
0.38,3.9414401054382324
0.38,3.9414401054382324
0.38,3.9414401054382324
0.38,3.9414401054382324
0.4,3.9414401054382324
0.4,0.16594943404197693
0.4,0.16594943404197693
0.4,0.16594943404197693
0.42000000000000004,0.16594943404197693
0.42000000000000004,0.16594943404197693
0.42000000000000004,1.50996994972229
0.42000000000000004,1.50996994972229
0.44,1.50996994972229
0.44,1.50996994972229
0.44,1.50996994972229
0.46,-2.004549741744995
0.46,-2.004549741744995
0.46,-2.004549741744995
0.46,-2.004549741744995
0.48000000000000004,-2.004549741744995
0.48000000000000004,0.19654960930347443
0.48000000000000004,0.19654960930347443
0.48000000000000004,0.19654960930347443
0.5,0.19654960930347443
0.5,0.19654960930347443
0.5,-0.8838845491409302
0.5,-0.8838845491409302
0.52,-0.8838845491409302
0.52,-0.8838845491409302
0.52,-0.8838845491409302
0.54,1.7377325296401978
0.54,1.7377325296401978
0.54,1.7377325296401978
0.54,1.7377325296401978
0.5599999999999999,1.7377325296401978
0.5599999999999999,0.18670162558555603
0.5599999999999999,0.18670162558555603
0.5599999999999999,0.18670162558555603
0.58,0.18670162558555603
0.58,0.18670162558555603
0.58,-0.23378051817417145
0.6,-0.23378051817417145
0.6,-0.23378051817417145
0.6,-0.23378051817417145
0.6,-0.23378051817417145
0.62,-0.5152859687805176
0.62,-0.5152859687805176
0.62,-0.5152859687805176
0.64,-0.5152859687805176
0.64,-0.5152859687805176
0.64,-2.242903709411621
0.64,-2.242903709411621
0.66,-2.242903709411621
0.66,-2.242903709411621
0.66,-2.242903709411621
0.66,4.0878424644470215
0.6799999999999999,4.0878424644470215
0.6799999999999999,4.0878424644470215
0.6799999999999999,4.0878424644470215
0.7,4.0878424644470215
0.7,2.776930809020996
0.7,2.776930809020996
0.7,2.776930809020996
0.72,2.776930809020996
0.72,2.776930809020996
0.72,2.0044562816619873
0.74,2.0044562816619873
0.74,2.0044562816619873
0.74,2.0044562816619873
0.74,2.0044562816619873
0.76,-2.8709030151367188
0.76,-2.8709030151367188
0.76,-2.8709030151367188
0.78,-2.8709030151367188
0.78,-2.8709030151367188
0.78,-2.2337770462036133
0.78,-2.2337770462036133
0.8,-2.2337770462036133
0.8,-2.2337770462036133
0.8,-2.2337770462036133
0.82,0.3095047175884247
0.82,0.3095047175884247
0.82,0.3095047175884247
0.82,0.3095047175884247
0.82,0.3095047175884247
0.84,0.3112103044986725
0.84,0.3112103044986725
0.84,0.3112103044986725
0.86,0.3112103044986725
0.86,0.3112103044986725
0.86,-1.0012377500534058
0.86,-1.0012377500534058
0.88,-1.0012377500534058
0.88,-1.0012377500534058
0.88,-1.0012377500534058
0.88,-1.5525330305099487
0.9,-1.5525330305099487
0.9,-1.5525330305099487
0.9,-1.5525330305099487
0.92,-1.5525330305099487
0.92,0.8009313941001892
0.92,0.8009313941001892
0.92,0.8009313941001892
