x,FL,FR,RL,RR
0.0,4.0,6.0,4.0,6.0
0.10461211204528809,4.0,6.0,4.0,6.0
0.18773794174194336,4.0,6.0,4.0,6.0
0.28763651847839355,4.0,6.0,4.0,6.0
0.38750648498535156,4.0,6.0,4.0,6.0
0.4878377914428711,4.0,6.0,4.0,6.0
0.5884981155395508,4.0,6.0,4.0,6.0
0.6879031658172607,4.0,6.0,4.0,6.0
0.7879519462585449,4.0,6.0,4.0,6.0
0.8873546123504639,4.0,6.0,4.0,6.0
0.987933874130249,4.0,6.0,4.0,6.0
1.0880637168884277,4.0,6.0,4.0,6.0
1.187441349029541,4.0,6.0,4.0,6.0
1.2878024578094482,4.0,6.0,4.0,6.0
1.3879632949829102,4.0,6.0,4.0,6.0
1.487281322479248,4.0,6.0,4.0,6.0
1.589134931564331,4.0,6.0,4.0,6.0
1.68776273727417,4.0,6.0,4.0,6.0
1.7883026599884033,4.0,6.0,4.0,6.0
1.8877732753753662,4.0,6.0,4.0,6.0
1.9878184795379639,4.0,6.0,4.0,6.0
2.088712453842163,4.0,6.0,4.0,6.0
2.1877992153167725,4.0,6.0,4.0,6.0
2.2879934310913086,4.0,6.0,4.0,6.0
2.3878073692321777,4.0,6.0,4.0,6.0
2.4880170822143555,4.0,6.0,4.0,6.0
2.587786912918091,4.0,6.0,4.0,6.0
2.687671184539795,4.0,6.0,4.0,6.0
2.787778377532959,4.0,6.0,4.0,6.0
2.8877758979797363,4.0,6.0,4.0,6.0
2.9877853393554688,4.0,6.0,4.0,6.0
3.087812662124634,4.0,6.0,4.0,6.0
3.1877827644348145,4.0,6.0,4.0,6.0
3.2877540588378906,4.0,6.0,4.0,6.0
3.3878612518310547,4.0,6.0,4.0,6.0
3.4878766536712646,4.0,6.0,4.0,6.0
3.587770462036133,4.0,6.0,4.0,6.0
3.6877799034118652,4.0,6.0,4.0,6.0
3.7877726554870605,4.0,6.0,4.0,6.0
3.88799786567688,4.0,6.0,4.0,6.0
3.9878451824188232,4.0,6.0,4.0,6.0
4.087778329849243,4.0,6.0,4.0,6.0
4.18782114982605,4.0,6.0,4.0,6.0
4.287790060043335,4.0,6.0,4.0,6.0
4.387848377227783,4.0,6.0,4.0,6.0
4.487781524658203,4.0,6.0,4.0,6.0
4.5881569385528564,4.0,6.0,4.0,6.0
4.687844514846802,4.0,6.0,4.0,6.0
4.7877466678619385,4.0,6.0,4.0,6.0
4.887765645980835,4.0,6.0,4.0,6.0
4.987730979919434,4.0,6.0,4.0,6.0
5.086946487426758,4.0,6.0,4.0,6.0
5.187880992889404,4.0,6.0,4.0,6.0
